Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
44,31.409628744999736,29.0,4551.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
45,32.330850303999796,29.0,4652.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
46,33.23128388399982,29.0,4753.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
47,34.030315273999804,29.0,4854.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
48,34.780265320000126,29.0,4955.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
49,35.78477688199973,29.0,5056.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
50,36.648573657999805,29.0,5157.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
51,37.50618352299989,29.0,5258.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
52,38.25747254499993,29.0,5359.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
53,39.06970316800016,29.0,5460.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
54,40.05396101899987,29.0,5561.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
55,40.929042881999976,29.0,5662.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
56,41.734769844999846,29.0,5763.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
57,42.425437386999874,29.0,5864.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
58,43.365759712,29.0,5965.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
59,44.26262042899998,29.0,6066.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
60,45.17259161699985,29.0,6167.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
61,45.93890949800016,29.0,6268.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
62,46.80265932500015,29.0,6369.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
63,47.77123165000012,29.0,6470.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
64,48.640600951000124,29.0,6571.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
65,49.428276562000065,29.0,6672.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
66,50.119082116999834,29.0,6773.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
67,51.04037089199983,29.0,6874.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
68,51.941854967999916,29.0,6975.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
69,52.847092584000166,29.0,7076.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
70,53.72235076700008,29.0,7177.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
71,54.509140809999735,29.0,7278.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
72,55.536130289000084,29.0,7379.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
73,56.46275150300016,29.0,7480.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
74,57.32041338599993,29.0,7581.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
75,58.12083586300014,29.0,7682.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
76,59.013746572999935,29.0,7783.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
77,59.98397186700004,29.0,7884.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
78,60.865982481000174,29.0,7985.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
79,61.685869268999795,29.0,8086.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
80,62.39044580300015,29.0,8187.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
81,63.34719340999982,29.0,8288.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
82,64.20103824499984,29.0,8389.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
83,65.06924160800008,29.0,8490.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
84,65.8472157440001,29.0,8591.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
85,66.63795183100001,29.0,8692.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
86,67.62618944899987,29.0,8793.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
87,68.49087730700012,29.0,8894.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
88,69.30490172100008,29.0,8995.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
89,70.09694209999998,29.0,9096.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
90,70.97942688000012,29.0,9197.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
91,71.95917577499995,29.0,9298.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
92,72.85866101200008,29.0,9399.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
93,73.69048301900011,29.0,9500.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
94,74.6489338020001,29.0,9601.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
95,75.62855973099977,29.0,9702.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
96,76.49795285099981,29.0,9803.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
97,77.3322555310001,29.0,9904.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
98,78.08210241500001,29.0,10005.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
99,78.77675926399979,29.0,10106.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
100,79.70186361700007,29.0,10207.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
101,80.50169589899997,29.0,10308.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
102,81.28892646999975,29.0,10409.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
103,81.98715404299992,29.0,10510.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
104,82.76206328399985,29.0,10611.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
105,83.65547530699996,29.0,10712.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
106,84.47213571800012,29.0,10813.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
107,85.23760040299976,29.0,10914.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
108,85.90587887899983,29.0,11015.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
109,86.77850198199985,29.0,11116.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
110,87.62152109099998,29.0,11217.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
111,88.46628778100012,29.0,11318.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
112,89.20364013900007,29.0,11419.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
113,89.90940994599987,29.0,11520.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
114,90.82389682899975,29.0,11621.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
115,91.60819918900006,29.0,11722.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
116,92.36791629900017,29.0,11823.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
117,93.06984487699992,29.0,11924.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
118,93.93646331799982,29.0,12025.0,True,100,0.25,10000,0,0,500,10000.0,100,100,0.25
0,0.012156467000295379,7.0,100.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
1,0.38624344200025007,15.0,202.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
2,0.8394954650002546,15.0,303.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
3,1.2443492580000566,15.0,404.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
4,1.6912374379999164,15.0,505.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
5,2.114993784000035,15.0,606.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
6,2.414776792000339,16.0,708.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
7,2.713918881000154,17.0,810.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
8,3.019990641000277,19.0,912.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
9,3.38755873800028,23.0,1014.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
10,3.7608089099999233,23.0,1115.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
11,4.218210391999946,23.0,1216.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
12,4.579450242000348,23.0,1317.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
13,5.130312612000125,25.0,1419.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
14,5.536449517000165,25.0,1520.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
15,6.176307117000306,25.0,1621.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
16,6.440385387000333,25.0,1722.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
17,7.406412466000347,25.0,1823.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
18,8.61020341700032,25.0,1924.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
19,9.448970619000193,25.0,2025.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
20,9.722848403000171,25.0,2126.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
21,10.312178527000015,25.0,2227.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
22,11.046568746000048,25.0,2328.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
23,11.895175956999992,25.0,2429.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
24,12.752332429000035,25.0,2530.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
25,13.483288048000304,25.0,2631.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
26,14.176423371000055,25.0,2732.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
27,15.087473032000162,25.0,2833.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
28,15.902453097000034,25.0,2934.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
29,16.686873143999946,25.0,3035.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
30,17.34850232000008,25.0,3136.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
31,18.21905228200012,25.0,3237.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
32,19.04544711000017,25.0,3338.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
33,19.87489301200003,25.0,3439.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
34,20.59653006999997,25.0,3540.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
35,21.33968168399997,25.0,3641.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
36,22.256548930000008,25.0,3742.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
37,23.0772687030003,25.0,3843.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
38,23.8500420700002,25.0,3944.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
39,24.50435802400034,25.0,4045.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
40,25.331664380000348,25.0,4146.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
41,26.201882807999937,25.0,4247.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
42,27.05704192400026,25.0,4348.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
43,27.80555810900023,25.0,4449.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
44,28.467760389999967,25.0,4550.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
45,29.41895807100036,25.0,4651.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
46,30.233026691000305,25.0,4752.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
47,31.040676756000266,25.0,4853.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
48,31.751083046000076,25.0,4954.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
49,32.494429670000045,25.0,5055.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
50,33.42550836600003,25.0,5156.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
51,34.26706170100033,25.0,5257.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
52,35.116486957000234,25.0,5358.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
53,35.99955438300003,25.0,5459.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
54,36.90261556199994,25.0,5560.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
55,37.737737171999925,25.0,5661.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
56,38.57982317999995,25.0,5762.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
57,39.29728101699993,25.0,5863.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
58,39.98121494800034,25.0,5964.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
59,40.89733080800033,25.0,6065.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
60,41.68210606699995,25.0,6166.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
61,42.44818495200025,25.0,6267.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
62,43.1331461310001,25.0,6368.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
63,43.88313167000024,25.0,6469.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
64,44.77827111500028,25.0,6570.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
65,45.649054274000264,25.0,6671.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
66,46.389480491000086,25.0,6772.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
67,47.04702457900021,25.0,6873.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
68,47.87747433499999,25.0,6974.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
69,48.72209706600006,25.0,7075.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
70,49.55706503700003,25.0,7176.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
71,50.27944967500025,25.0,7277.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
72,50.95556762200022,25.0,7378.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
73,51.87991884100029,25.0,7479.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
74,52.679657059999954,25.0,7580.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
75,53.48953470400011,25.0,7681.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
76,54.23789263100025,25.0,7782.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
77,55.221746544000325,25.0,7883.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
78,56.15625671199996,25.0,7984.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
79,57.04385174300023,25.0,8085.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
80,58.07154226300008,25.0,8186.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
81,58.80008279599997,25.0,8287.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
82,59.814137481000216,25.0,8388.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
83,60.85351308500003,25.0,8489.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
84,62.145024078999995,25.0,8590.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
85,62.989591134999955,25.0,8691.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
86,63.64553884600036,25.0,8792.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
87,64.56186018300014,25.0,8893.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
88,65.38177020300009,25.0,8994.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
89,66.29845164800008,25.0,9095.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
90,67.03736177600013,25.0,9196.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
91,67.77852002100008,25.0,9297.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
92,68.70648402999996,25.0,9398.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
93,69.57443478000005,25.0,9499.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
94,70.41439792200026,25.0,9600.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
95,71.30198553800028,25.0,9701.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
96,72.51374412700034,25.0,9802.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
97,73.52696290099993,25.0,9903.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
98,74.59641805899992,25.0,10004.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
99,75.33843061200014,25.0,10105.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
100,76.03950081400035,25.0,10206.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
101,76.97748777300012,25.0,10307.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
102,77.89524887800007,25.0,10408.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
103,78.88204779300031,25.0,10509.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
104,79.665012854,25.0,10610.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
105,80.94959888199992,25.0,10711.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
106,81.92241012800014,25.0,10812.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
107,82.81233170399992,25.0,10913.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
108,83.582039635,25.0,11014.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
109,84.36564299800011,25.0,11115.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
110,85.58700861300031,25.0,11216.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
111,86.46438487400019,25.0,11317.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
112,87.39585375000024,25.0,11418.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
113,88.26633236800035,25.0,11519.0,True,100,0.25,10000,0,1,500,10000.0,100,100,0.25
0,0.0120627589999458,10.0,100.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
1,0.3857353690000309,15.0,202.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
2,0.8128777960000662,20.0,304.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
3,1.1735968829998455,20.0,405.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
4,1.605258688000049,20.0,506.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
5,1.9655067849998886,20.0,607.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
6,2.276600316999975,20.0,708.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
7,2.6199060849999114,20.0,809.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
8,2.93971277799983,20.0,910.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
9,3.240701960000024,22.0,1012.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
10,3.5064341919996878,22.0,1113.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
11,4.266967403999843,22.0,1214.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
12,5.181997528000011,22.0,1315.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
13,6.029637744999945,22.0,1416.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
14,6.8038881699999365,22.0,1517.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
15,7.4777531019999515,22.0,1618.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
16,8.396874020999803,22.0,1719.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
17,9.216582305999964,22.0,1820.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
18,10.040469954999935,22.0,1921.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
19,10.774601403999895,22.0,2022.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
20,11.571137459000056,22.0,2123.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
21,12.483614331999888,22.0,2224.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
22,13.513674908999747,22.0,2325.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
23,14.547136669999873,22.0,2426.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
24,15.383062177999818,22.0,2527.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
25,16.48140675600007,22.0,2628.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
26,17.417446180999832,22.0,2729.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
27,18.473812570000064,22.0,2830.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
28,19.519842701000016,22.0,2931.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
29,20.630419695,22.0,3032.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
30,21.561295361999782,22.0,3133.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
31,22.431113685999662,22.0,3234.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
32,23.197207419999813,22.0,3335.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
33,23.920592858999953,22.0,3436.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
34,24.854713622999952,22.0,3537.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
35,25.682699403999777,22.0,3638.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
36,26.47986958599995,22.0,3739.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
37,27.167262034000032,22.0,3840.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
38,28.059867844999644,22.0,3941.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
39,28.932711289000054,22.0,4042.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
40,29.794945208999707,22.0,4143.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
41,30.552573636000034,22.0,4244.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
42,31.320031512999776,22.0,4345.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
43,32.264650214000085,22.0,4446.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
44,33.105272862999755,22.0,4547.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
45,33.88437683999973,22.0,4648.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
46,34.571321476999856,22.0,4749.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
47,35.49112617699984,22.0,4850.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
48,36.33314309799971,22.0,4951.0,True,100,0.25,10000,0,2,500,10000.0,100,100,0.25
