Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
0,0.0022872910000000246,1298.551899183571,100.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
1,0.025232374999999863,914.1804526394553,202.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
2,0.04409558299999983,914.1804526394553,303.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
3,0.06310379100000008,914.1804526394553,404.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
4,0.0817026249999997,914.1804526394553,505.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
5,0.09983508299999988,914.1804526394553,606.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
6,0.11776554099999981,914.1804526394553,707.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
7,0.13558929100000006,914.1804526394553,808.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
8,0.15340516599999976,914.1804526394553,909.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
9,0.17112608299999987,914.1804526394553,1010.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
10,0.18899933299999994,914.1804526394553,1111.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
11,0.20760037499999973,914.1804526394553,1212.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
12,0.22524199999999972,914.1804526394553,1313.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
13,0.24333195799999974,914.1804526394553,1414.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
14,0.26145633299999993,914.1804526394553,1515.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
15,0.2791297079999997,914.1804526394553,1616.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
16,0.29681066599999983,914.1804526394553,1717.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
17,0.31427720800000003,914.1804526394553,1818.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
18,0.33169974999999985,914.1804526394553,1919.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
19,0.3491623749999997,914.1804526394553,2020.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
20,0.36672758299999986,914.1804526394553,2121.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
21,0.38420450000000006,914.1804526394553,2222.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
22,0.4015808329999997,914.1804526394553,2323.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
23,0.41902545800000013,914.1804526394553,2424.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
24,0.4363097909999998,914.1804526394553,2525.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
25,0.45381791599999977,914.1804526394553,2626.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
26,0.4723378330000001,914.1804526394553,2727.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
27,0.49044475,914.1804526394553,2828.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
28,0.5083224999999998,914.1804526394553,2929.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
29,0.5256611659999999,914.1804526394553,3030.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
30,0.543139708,914.1804526394553,3131.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
31,0.560961958,914.1804526394553,3232.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
32,0.57905425,914.1804526394553,3333.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
33,0.5972873750000001,914.1804526394553,3434.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
34,0.6154607080000001,914.1804526394553,3535.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
35,0.6329846249999997,914.1804526394553,3636.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
36,0.6502870000000001,914.1804526394553,3737.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
37,0.667742208,914.1804526394553,3838.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
38,0.6855012079999998,914.1804526394553,3939.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
39,0.7029235410000001,914.1804526394553,4040.0,True,100,0.25,100,0,0,10,100,1000,100,0.25
