Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
19,3.9047995,311.0,24.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
20,4.191518834,311.0,25.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
21,4.484864125,311.0,26.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
22,4.765352209,311.0,27.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
23,5.041726667,311.0,28.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
24,5.3180985419999995,311.0,29.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
25,5.595773749999999,311.0,30.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
26,5.866905624999999,311.0,31.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
27,6.13744275,311.0,32.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
28,6.418563624999999,311.0,33.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
29,6.737851041999999,311.0,34.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
30,7.143094166999999,311.0,35.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
31,7.471892499999999,311.0,36.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
32,7.775810084,311.0,37.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
33,8.052639042,311.0,38.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
34,8.328525041999999,311.0,39.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
35,8.60893675,311.0,40.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
36,8.883672792,311.0,41.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
37,9.1567665,311.0,42.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
38,9.430074417,311.0,43.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
39,9.706801959,311.0,44.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
40,9.976834667,311.0,45.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
41,10.256276249999999,311.0,46.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
42,10.570503,311.0,47.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
43,10.85057375,311.0,48.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
44,11.15734875,311.0,49.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
45,11.452481334,311.0,50.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
46,11.735233834,311.0,51.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
47,12.005387584,311.0,52.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
48,12.278915958999999,311.0,53.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
49,12.556484959,311.0,54.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
50,12.8357125,311.0,55.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
51,13.107301834,311.0,56.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
52,13.386829709,311.0,57.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
53,13.672205792000002,311.0,58.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
54,13.948510624999999,311.0,59.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
55,14.220832458999999,311.0,60.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
56,14.494068042,311.0,61.0,True,100,0.1,1000000000,0,0,500,1000000000.0,50,100,0.1
0,0.0009322919999981139,239.0,0.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
1,0.09160612499999843,277.0,2.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
2,0.18702862499999995,285.0,4.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
3,0.27706620899999734,287.0,6.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
4,0.36729008399999685,297.0,8.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
5,0.45304879199999704,300.0,10.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
6,0.5371068339999994,300.0,11.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
7,0.6173450000000003,300.0,12.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
8,0.8180428749999997,300.0,13.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
9,1.1119946669999976,300.0,14.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
10,1.3985436249999985,300.0,15.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
11,1.6844599999999978,300.0,16.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
12,1.968991833999997,300.0,17.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
13,2.257909584,300.0,18.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
14,2.544907834,300.0,19.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
15,2.830044208999997,300.0,20.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
16,3.118251083999997,300.0,21.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
17,3.4055819169999992,300.0,22.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
18,3.6974279589999988,300.0,23.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
19,3.9889569589999994,300.0,24.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
20,4.272072958999999,300.0,25.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
21,4.5599526249999975,300.0,26.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
22,4.837532749999998,300.0,27.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
23,5.123257458999998,300.0,28.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
24,5.407362833999997,300.0,29.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
25,5.696991125,300.0,30.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
26,5.9859765,300.0,31.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
27,6.319928749999999,300.0,32.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
28,6.642654583999999,300.0,33.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
29,6.943183459,300.0,34.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
30,7.231071791999998,300.0,35.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
31,7.527239792,300.0,36.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
32,7.813458833999999,300.0,37.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
33,8.100972041999999,300.0,38.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
34,8.388000291999997,300.0,39.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
35,8.681842125,300.0,40.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
36,8.983713416999997,300.0,41.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
37,9.269105125,300.0,42.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
38,9.550473084,300.0,43.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
39,9.822574791999998,300.0,44.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
40,10.11117225,300.0,45.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
41,10.393570417,300.0,46.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
42,10.678439667,300.0,47.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
43,10.9628725,300.0,48.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
44,11.257420458999999,300.0,49.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
45,11.562492499999998,300.0,50.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
46,11.874221792,300.0,51.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
47,12.167554959,300.0,52.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
48,12.452506167,300.0,53.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
49,12.743665125,300.0,54.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
50,13.023768167,300.0,55.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
51,13.288920584,300.0,56.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
52,13.559689541999997,300.0,57.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
53,13.824605333999997,300.0,58.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
54,14.097868166999998,300.0,59.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
55,14.374474874999997,300.0,60.0,True,100,0.1,1000000000,0,1,500,1000000000.0,50,100,0.1
0,0.0009292079999987379,228.0,0.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
1,0.09026854100000037,289.0,2.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
2,0.1765689999999971,289.0,3.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
3,0.2675693329999973,293.0,5.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
4,0.37505083299999953,297.0,7.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
5,0.47929650000000024,297.0,8.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
6,0.651230666,299.0,10.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
7,0.7581178329999965,299.0,11.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
8,0.8352949580000022,301.0,13.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
9,1.0923863329999968,301.0,14.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
10,1.1663542079999978,301.0,15.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
11,1.4591682079999977,301.0,16.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
12,1.768543540999996,301.0,17.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
13,2.071049624999997,301.0,18.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
14,2.3529297499999977,301.0,19.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
15,2.6379144159999974,301.0,20.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
16,2.905548999999997,301.0,21.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
17,3.1782225410000002,301.0,22.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
18,3.4560683749999974,301.0,23.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
19,3.736641207999998,301.0,24.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
20,4.015124957999998,301.0,25.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
21,4.289045540999997,301.0,26.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
22,4.567471749999999,301.0,27.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
23,4.843385125000001,301.0,28.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
24,5.1081509579999995,301.0,29.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
25,5.3803797499999995,301.0,30.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
26,5.653677833,301.0,31.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
27,5.9277624999999965,301.0,32.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
28,6.203825999999996,301.0,33.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
29,6.470851499999998,301.0,34.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
30,6.742352708000002,301.0,35.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
31,7.0174964999999965,301.0,36.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
32,7.2944562909999995,301.0,37.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
33,7.570171415999997,301.0,38.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
34,7.845643165999999,301.0,39.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
35,8.121979624999998,301.0,40.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
36,8.396318957999998,301.0,41.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
37,8.668184665999998,301.0,42.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
38,8.939194624999995,301.0,43.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
39,9.203397749999997,301.0,44.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
40,9.485202415999996,301.0,45.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
41,9.758191749999998,301.0,46.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
42,10.034609499999998,301.0,47.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
43,10.306723207999998,301.0,48.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
44,10.574804040999997,301.0,49.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
45,10.844346708,301.0,50.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
46,11.124471791000001,301.0,51.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
47,11.399435958000002,301.0,52.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
48,11.672738082999995,301.0,53.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
49,11.943156249999998,301.0,54.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
50,12.20877475,301.0,55.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
51,12.474160625,301.0,56.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
52,12.737280916,301.0,57.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
53,13.003641708,301.0,58.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
54,13.270039416,301.0,59.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
55,13.539700166,301.0,60.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
56,13.818469333,301.0,61.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
57,14.098614457999997,301.0,62.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
58,14.373305583,301.0,63.0,True,100,0.1,1000000000,0,2,500,1000000000.0,50,100,0.1
0,0.0009216249999965953,250.0,0.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
1,0.09633604199999724,284.0,2.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
2,0.18417600000000078,287.0,4.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
3,0.2723475839999949,295.0,6.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
4,0.3577014589999976,307.0,8.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
5,0.43866637499999683,309.0,10.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
6,0.5165226669999967,309.0,11.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
7,0.6970732919999989,309.0,12.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
8,0.9723769169999983,309.0,13.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
9,1.2455797499999974,309.0,14.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
10,1.511363333999995,309.0,15.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
11,1.783314292,309.0,16.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
12,2.0601926669999955,309.0,17.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
13,2.324905666999996,309.0,18.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
14,2.5962236669999967,309.0,19.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
15,2.8692222919999963,309.0,20.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
16,3.1458916249999973,309.0,21.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
17,3.4184640419999965,309.0,22.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
18,3.700036958999995,309.0,23.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
19,3.983118417,309.0,24.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
20,4.251097666999996,309.0,25.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
21,4.528189999999995,309.0,26.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
22,4.7982219999999955,309.0,27.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
23,5.0720382499999985,309.0,28.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
24,5.344398458999997,309.0,29.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
25,5.626547875,309.0,30.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
26,5.901889749999995,309.0,31.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
27,6.168460124999996,309.0,32.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
28,6.435569666999996,309.0,33.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
29,6.713307,309.0,34.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
30,7.009575124999998,309.0,35.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
31,7.290525875,309.0,36.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
32,7.575635958999996,309.0,37.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
33,7.847424708999995,309.0,38.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
34,8.123777124999997,309.0,39.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
35,8.416402083999998,309.0,40.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
36,8.695144792,309.0,41.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
37,8.974269583999998,309.0,42.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
38,9.248541416999998,309.0,43.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
39,9.523862459,309.0,44.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
40,9.798835624999995,309.0,45.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
41,10.069437166999997,309.0,46.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
42,10.345050459,309.0,47.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
43,10.621238292000001,309.0,48.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
44,10.895410708999997,309.0,49.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
45,11.170834958999997,309.0,50.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
46,11.448482208999998,309.0,51.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
47,11.717746667,309.0,52.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
48,11.985400917,309.0,53.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
49,12.252472874999995,309.0,54.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
50,12.524050416999998,309.0,55.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
51,12.791888166999996,309.0,56.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
52,13.062661499999997,309.0,57.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
53,13.335791,309.0,58.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
54,13.611127666999998,309.0,59.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
55,13.885872667000001,309.0,60.0,True,100,0.1,1000000000,0,3,500,1000000000.0,50,100,0.1
0,0.0009094580000024166,264.0,0.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
1,0.09570087499999858,283.0,2.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
2,0.19008958300000245,285.0,4.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
3,0.287312,289.0,6.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
4,0.3834303750000032,297.0,8.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
5,0.46869941599999976,301.0,10.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
6,0.5347766659999991,301.0,11.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
7,0.6439033330000044,305.0,13.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
8,0.7081962500000003,305.0,14.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
9,0.808930666000002,305.0,15.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
10,1.0742527499999994,305.0,16.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
11,1.3382711249999986,305.0,17.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
12,1.6072015000000022,305.0,18.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
13,1.8775360830000025,305.0,19.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
14,2.145675916000002,305.0,20.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
15,2.4167495410000015,305.0,21.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
16,2.693776583000002,305.0,22.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
17,2.9582496660000004,305.0,23.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
18,3.231798750000003,305.0,24.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
19,3.5030504160000007,305.0,25.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
20,3.7663325000000043,305.0,26.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
21,4.03314675,305.0,27.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
22,4.299400708,305.0,28.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
23,4.564640958000005,305.0,29.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
24,4.833569833000006,305.0,30.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
25,5.098950625000008,305.0,31.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
26,5.367078666000005,305.0,32.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
27,5.646599040999995,305.0,33.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
28,5.924322832999998,305.0,34.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
29,6.193951125000005,305.0,35.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
30,6.4689411660000005,305.0,36.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
31,6.7591742079999975,305.0,37.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
32,7.067152958000001,305.0,38.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
33,7.3477646250000035,305.0,39.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
34,7.623076583000007,305.0,40.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
35,7.895686165999997,305.0,41.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
36,8.189717291000001,305.0,42.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
37,8.489096416000002,305.0,43.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
38,8.787544750000002,305.0,44.0,True,100,0.1,1000000000,0,4,500,1000000000.0,50,100,0.1
