,Iteration,Time,Fitness,FEvals,Temperature,max_iters
140,140,0.08831538599770283,475.0,280.0,10000.0,10000
141,141,0.08889882399671478,473.0,282.0,10000.0,10000
142,142,0.08947777299908921,475.0,284.0,10000.0,10000
143,143,0.0900539470021613,477.0,286.0,10000.0,10000
144,144,0.09061652600212255,475.0,288.0,10000.0,10000
145,145,0.09117398400121601,477.0,290.0,10000.0,10000
146,146,0.09173989899863955,479.0,292.0,10000.0,10000
147,147,0.09230192699760664,479.0,294.0,10000.0,10000
148,148,0.09285898399684811,479.0,296.0,10000.0,10000
149,149,0.09342001000186428,481.0,298.0,10000.0,10000
150,150,0.09399428100005025,481.0,300.0,10000.0,10000
151,151,0.09462050999718485,479.0,302.0,10000.0,10000
152,152,0.0952560169971548,477.0,304.0,10000.0,10000
153,153,0.09592343399708625,475.0,306.0,10000.0,10000
154,154,0.09656949099735357,475.0,308.0,10000.0,10000
155,155,0.09719647200108739,475.0,310.0,10000.0,10000
156,156,0.0978053689977969,475.0,312.0,10000.0,10000
157,157,0.09844382099981885,475.0,314.0,10000.0,10000
158,158,0.09908609099511523,473.0,316.0,10000.0,10000
159,159,0.09979388499777997,471.0,318.0,10000.0,10000
160,160,0.10041480499785393,471.0,320.0,10000.0,10000
161,161,0.10102215799997794,473.0,322.0,10000.0,10000
162,162,0.10163872900011484,473.0,324.0,10000.0,10000
163,163,0.10223777699866332,475.0,326.0,10000.0,10000
164,164,0.10282229699805612,477.0,328.0,10000.0,10000
165,165,0.10341706599865574,475.0,330.0,10000.0,10000
166,166,0.10399947199766757,475.0,332.0,10000.0,10000
167,167,0.10459095599799184,475.0,334.0,10000.0,10000
168,168,0.10518158700142521,475.0,336.0,10000.0,10000
169,169,0.10578415200143354,475.0,338.0,10000.0,10000
170,170,0.10641463899810333,475.0,340.0,10000.0,10000
171,171,0.10706021499936469,475.0,342.0,10000.0,10000
172,172,0.10773437500029104,477.0,344.0,10000.0,10000
173,173,0.10835497399966698,477.0,346.0,10000.0,10000
174,174,0.10896621499705361,479.0,348.0,10000.0,10000
175,175,0.10957239599520108,478.0,350.0,10000.0,10000
176,176,0.11016812700108858,480.0,352.0,10000.0,10000
177,177,0.11076778599817771,482.0,354.0,10000.0,10000
178,178,0.11137298600078793,482.0,356.0,10000.0,10000
179,179,0.11196569100138731,484.0,358.0,10000.0,10000
180,180,0.11254422999627423,486.0,360.0,10000.0,10000
181,181,0.11313425099797314,484.0,362.0,10000.0,10000
182,182,0.11372100500011584,486.0,364.0,10000.0,10000
183,183,0.11431037500005914,486.0,366.0,10000.0,10000
184,184,0.11489451400120743,484.0,368.0,10000.0,10000
185,185,0.1154876910004532,484.0,370.0,10000.0,10000
186,186,0.116066390000924,484.0,372.0,10000.0,10000
187,187,0.11663648200192256,484.0,374.0,10000.0,10000
188,188,0.11720357900048839,482.0,376.0,10000.0,10000
189,189,0.11777673799952026,482.0,378.0,10000.0,10000
190,190,0.11834809299762128,483.0,380.0,10000.0,10000
191,191,0.11892306499794358,481.0,382.0,10000.0,10000
192,192,0.11953188099869294,481.0,384.0,10000.0,10000
193,193,0.12010821599687915,481.0,386.0,10000.0,10000
194,194,0.12067971099895658,483.0,388.0,10000.0,10000
195,195,0.12124729900097009,481.0,390.0,10000.0,10000
196,196,0.12181119000160834,483.0,392.0,10000.0,10000
197,197,0.12236440999549814,485.0,394.0,10000.0,10000
198,198,0.12292681799590355,483.0,396.0,10000.0,10000
199,199,0.12351508600113448,483.0,398.0,10000.0,10000
200,200,0.12410468499729177,485.0,400.0,10000.0,10000
201,201,0.12470434400165686,485.0,402.0,10000.0,10000
202,202,0.125309823997668,485.0,404.0,10000.0,10000
203,203,0.12592776800011052,483.0,406.0,10000.0,10000
204,204,0.12653234599565621,481.0,408.0,10000.0,10000
205,205,0.12714165299985325,481.0,410.0,10000.0,10000
206,206,0.12777449499844806,483.0,412.0,10000.0,10000
207,207,0.12839470299513778,483.0,414.0,10000.0,10000
208,208,0.129005322996818,483.0,416.0,10000.0,10000
209,209,0.12961523099511396,483.0,418.0,10000.0,10000
210,210,0.13024014799884753,483.0,420.0,10000.0,10000
211,211,0.13086450399714522,483.0,422.0,10000.0,10000
212,212,0.13149139400047716,485.0,424.0,10000.0,10000
213,213,0.1321081360001699,483.0,426.0,10000.0,10000
214,214,0.1327117319960962,485.0,428.0,10000.0,10000
215,215,0.13331469699915033,485.0,430.0,10000.0,10000
216,216,0.1339156979956897,487.0,432.0,10000.0,10000
217,217,0.13452594699629117,487.0,434.0,10000.0,10000
218,218,0.13512933300080476,485.0,436.0,10000.0,10000
219,219,0.1357533179980237,485.0,438.0,10000.0,10000
220,220,0.13635678400169127,483.0,440.0,10000.0,10000
221,221,0.13697272400168004,481.0,442.0,10000.0,10000
222,222,0.1375828129966976,483.0,444.0,10000.0,10000
223,223,0.13822436099871993,483.0,446.0,10000.0,10000
224,224,0.13884399800008396,485.0,448.0,10000.0,10000
225,225,0.13949251899612136,485.0,450.0,10000.0,10000
226,226,0.14009843999519944,483.0,452.0,10000.0,10000
227,227,0.14069445199857,481.0,454.0,10000.0,10000
228,228,0.14129057399986777,481.0,456.0,10000.0,10000
229,229,0.14189002299826825,483.0,458.0,10000.0,10000
230,230,0.14248337900062324,483.0,460.0,10000.0,10000
231,231,0.14307593499688664,483.0,462.0,10000.0,10000
232,232,0.14369201500085182,485.0,464.0,10000.0,10000
233,233,0.14431764299661154,487.0,466.0,10000.0,10000
234,234,0.14495619599620113,485.0,468.0,10000.0,10000
235,235,0.14558357799978694,487.0,470.0,10000.0,10000
236,236,0.14619434799533337,487.0,472.0,10000.0,10000
237,237,0.14680491699982667,487.0,474.0,10000.0,10000
238,238,0.1474284819996683,489.0,476.0,10000.0,10000
239,239,0.14804604399978416,489.0,478.0,10000.0,10000
240,240,0.14869305300089763,487.0,480.0,10000.0,10000
241,241,0.14938142000028165,487.0,482.0,10000.0,10000
242,242,0.15005344699602574,487.0,484.0,10000.0,10000
243,243,0.15073467000183882,487.0,486.0,10000.0,10000
244,244,0.15139169799658703,487.0,488.0,10000.0,10000
245,245,0.15205470699584112,485.0,490.0,10000.0,10000
246,246,0.15271913899778156,483.0,492.0,10000.0,10000
247,247,0.1533868869955768,485.0,494.0,10000.0,10000
248,248,0.15405483599897707,485.0,496.0,10000.0,10000
249,249,0.15470691399968928,485.0,498.0,10000.0,10000
250,250,0.15539120399625972,485.0,500.0,10000.0,10000
251,251,0.1560474899961264,483.0,502.0,10000.0,10000
252,252,0.15668071300024167,483.0,504.0,10000.0,10000
253,253,0.1573081739988993,483.0,506.0,10000.0,10000
254,254,0.1579471779987216,481.0,508.0,10000.0,10000
255,255,0.15856632399663795,483.0,510.0,10000.0,10000
256,256,0.15919706099521136,481.0,512.0,10000.0,10000
257,257,0.1598479079984827,481.0,514.0,10000.0,10000
258,258,0.16046714399999473,481.0,516.0,10000.0,10000
259,259,0.16108916499797488,481.0,518.0,10000.0,10000
260,260,0.16171348100033356,479.0,520.0,10000.0,10000
261,261,0.16233199599810177,481.0,522.0,10000.0,10000
262,262,0.16295206300128484,483.0,524.0,10000.0,10000
263,263,0.16362588299671188,483.0,526.0,10000.0,10000
264,264,0.16427654899598565,485.0,528.0,10000.0,10000
265,265,0.16492023099999642,487.0,530.0,10000.0,10000
266,266,0.1655746239994187,485.0,532.0,10000.0,10000
267,267,0.16621913800190669,485.0,534.0,10000.0,10000
268,268,0.16684235200227704,487.0,536.0,10000.0,10000
269,269,0.16749505099869566,489.0,538.0,10000.0,10000
270,270,0.16814170900033787,489.0,540.0,10000.0,10000
271,271,0.16875461299787275,491.0,542.0,10000.0,10000
272,272,0.16936144600185798,493.0,544.0,10000.0,10000
273,273,0.16995914099970832,495.0,546.0,10000.0,10000
274,274,0.17055995199916651,493.0,548.0,10000.0,10000
275,275,0.1711590599952615,493.0,550.0,10000.0,10000
276,276,0.171773406000284,491.0,552.0,10000.0,10000
277,277,0.17237580999790225,489.0,554.0,10000.0,10000
278,278,0.17297264399530832,491.0,556.0,10000.0,10000
279,279,0.17356925700005377,493.0,558.0,10000.0,10000
280,280,0.174178674002178,493.0,560.0,10000.0,10000
281,281,0.1747830320018693,493.0,562.0,10000.0,10000
282,282,0.17540199699578807,493.0,564.0,10000.0,10000
283,283,0.17600881999533158,493.0,566.0,10000.0,10000
284,284,0.17660806799540296,493.0,568.0,10000.0,10000
285,285,0.1772056629997678,493.0,570.0,10000.0,10000
286,286,0.17780551200121408,493.0,572.0,10000.0,10000
287,287,0.17840887799684424,491.0,574.0,10000.0,10000
288,288,0.1790214520005975,489.0,576.0,10000.0,10000
289,289,0.17965851199551253,487.0,578.0,10000.0,10000
290,290,0.18029518100229325,487.0,580.0,10000.0,10000
291,291,0.18093789200065657,487.0,582.0,10000.0,10000
292,292,0.1815925650007557,487.0,584.0,10000.0,10000
293,293,0.1822201370014227,485.0,586.0,10000.0,10000
294,294,0.18282796099811094,487.0,588.0,10000.0,10000
295,295,0.1834661530010635,487.0,590.0,10000.0,10000
296,296,0.18409333399904426,487.0,592.0,10000.0,10000
297,297,0.18471272000169847,489.0,594.0,10000.0,10000
298,298,0.18536137200135272,489.0,596.0,10000.0,10000
299,299,0.18601836999732768,487.0,598.0,10000.0,10000
300,300,0.18668859299941687,487.0,600.0,10000.0,10000
301,301,0.1873683739977423,485.0,602.0,10000.0,10000
302,302,0.18801742699724855,487.0,604.0,10000.0,10000
303,303,0.1886738629982574,487.0,606.0,10000.0,10000
304,304,0.18932073199539445,487.0,608.0,10000.0,10000
305,305,0.18994755199673818,489.0,610.0,10000.0,10000
306,306,0.19057735899696127,491.0,612.0,10000.0,10000
307,307,0.19121287600137293,489.0,614.0,10000.0,10000
308,308,0.1918531819974305,489.0,616.0,10000.0,10000
309,309,0.19247836899739923,489.0,618.0,10000.0,10000
310,310,0.19311706200096523,489.0,620.0,10000.0,10000
311,311,0.19375524399947608,489.0,622.0,10000.0,10000
312,312,0.1943842280015815,489.0,624.0,10000.0,10000
313,313,0.19501573799789185,491.0,626.0,10000.0,10000
314,314,0.1956699399961508,489.0,628.0,10000.0,10000
315,315,0.1962842169959913,491.0,630.0,10000.0,10000
316,316,0.19689199099957477,489.0,632.0,10000.0,10000
317,317,0.19749896400026046,491.0,634.0,10000.0,10000
318,318,0.19810667799902149,489.0,636.0,10000.0,10000
319,319,0.1987094630021602,489.0,638.0,10000.0,10000
320,320,0.1993309230019804,489.0,640.0,10000.0,10000
321,321,0.19992723500035936,491.0,642.0,10000.0,10000
322,322,0.20053320599981816,489.0,644.0,10000.0,10000
323,323,0.2011339370001224,489.0,646.0,10000.0,10000
324,324,0.2017447269972763,489.0,648.0,10000.0,10000
325,325,0.20240136399661424,489.0,650.0,10000.0,10000
326,326,0.20309259699570248,491.0,652.0,10000.0,10000
327,327,0.2039098289969843,489.0,654.0,10000.0,10000
328,328,0.2047584409956471,489.0,656.0,10000.0,10000
329,329,0.20556230699730804,489.0,658.0,10000.0,10000
330,330,0.20631941499595996,487.0,660.0,10000.0,10000
331,331,0.20705043400084833,489.0,662.0,10000.0,10000
332,332,0.20781749099842273,491.0,664.0,10000.0,10000
333,333,0.20858186199620832,489.0,666.0,10000.0,10000
334,334,0.20930782100185752,487.0,668.0,10000.0,10000
335,335,0.20999550700071268,487.0,670.0,10000.0,10000
336,336,0.21068343299702974,485.0,672.0,10000.0,10000
337,337,0.21138401400094153,483.0,674.0,10000.0,10000
338,338,0.2120799359981902,483.0,676.0,10000.0,10000
339,339,0.2127659979960299,483.0,678.0,10000.0,10000
340,340,0.2134245990018826,485.0,680.0,10000.0,10000
341,341,0.2140786809977726,483.0,682.0,10000.0,10000
342,342,0.2147249589979765,483.0,684.0,10000.0,10000
343,343,0.21540664300118806,483.0,686.0,10000.0,10000
344,344,0.21606192799663404,481.0,688.0,10000.0,10000
345,345,0.21670164299575845,481.0,690.0,10000.0,10000
346,346,0.21732508699642494,483.0,692.0,10000.0,10000
347,347,0.21796640499815112,483.0,694.0,10000.0,10000
348,348,0.2186088349990314,485.0,696.0,10000.0,10000
349,349,0.21925778700096998,485.0,698.0,10000.0,10000
350,350,0.21991916299884906,485.0,700.0,10000.0,10000
351,351,0.22056602199882036,485.0,702.0,10000.0,10000
352,352,0.22121316099946853,487.0,704.0,10000.0,10000
353,353,0.22186032999888994,487.0,706.0,10000.0,10000
354,354,0.22249271100008627,487.0,708.0,10000.0,10000
355,355,0.22313545199722284,487.0,710.0,10000.0,10000
356,356,0.22381743699952494,487.0,712.0,10000.0,10000
357,357,0.22446826299710665,485.0,714.0,10000.0,10000
358,358,0.2251430350006558,483.0,716.0,10000.0,10000
359,359,0.22580143500090344,483.0,718.0,10000.0,10000
360,360,0.22642759399604984,485.0,720.0,10000.0,10000
361,361,0.22706973399908748,485.0,722.0,10000.0,10000
362,362,0.22771970799658448,487.0,724.0,10000.0,10000
363,363,0.22834766099549597,487.0,726.0,10000.0,10000
364,364,0.22897022299730452,487.0,728.0,10000.0,10000
365,365,0.22959956799604697,487.0,730.0,10000.0,10000
366,366,0.23021671999595128,485.0,732.0,10000.0,10000
367,367,0.23083430300175678,485.0,734.0,10000.0,10000
368,368,0.2314586889988277,485.0,736.0,10000.0,10000
369,369,0.2320739569986472,485.0,738.0,10000.0,10000
370,370,0.2326877629966475,487.0,740.0,10000.0,10000
371,371,0.2333088629966369,485.0,742.0,10000.0,10000
372,372,0.23391766900022049,487.0,744.0,10000.0,10000
373,373,0.23453273699851707,485.0,746.0,10000.0,10000
374,374,0.2351605789954192,485.0,748.0,10000.0,10000
375,375,0.23582358800194925,483.0,750.0,10000.0,10000
376,376,0.23645572899840772,481.0,752.0,10000.0,10000
377,377,0.23707203999947524,479.0,754.0,10000.0,10000
378,378,0.23768166700028814,479.0,756.0,10000.0,10000
379,379,0.23829471199860564,479.0,758.0,10000.0,10000
380,380,0.23891936799918767,481.0,760.0,10000.0,10000
381,381,0.23955395400116686,481.0,762.0,10000.0,10000
382,382,0.24019365799904335,483.0,764.0,10000.0,10000
383,383,0.24084280100214528,483.0,766.0,10000.0,10000
384,384,0.24150358599581523,481.0,768.0,10000.0,10000
385,385,0.24214007499540458,483.0,770.0,10000.0,10000
386,386,0.24277210499712965,483.0,772.0,10000.0,10000
387,387,0.2434164289952605,483.0,774.0,10000.0,10000
388,388,0.2440487099956954,485.0,776.0,10000.0,10000
389,389,0.24469214199780254,487.0,778.0,10000.0,10000
390,390,0.2453489389954484,489.0,780.0,10000.0,10000
391,391,0.24602038400189485,489.0,782.0,10000.0,10000
392,392,0.24669348199677188,491.0,784.0,10000.0,10000
393,393,0.2474029899967718,491.0,786.0,10000.0,10000
394,394,0.24810442199668614,491.0,788.0,10000.0,10000
395,395,0.24877932399976999,493.0,790.0,10000.0,10000
396,396,0.24944959599815775,495.0,792.0,10000.0,10000
397,397,0.25014859400107525,493.0,794.0,10000.0,10000
398,398,0.2508200090014725,493.0,796.0,10000.0,10000
399,399,0.25153098900045734,491.0,798.0,10000.0,10000
400,400,0.25220679299673066,489.0,800.0,10000.0,10000
401,401,0.2528698819951387,489.0,802.0,10000.0,10000
402,402,0.25353203999839025,489.0,804.0,10000.0,10000
403,403,0.2542022330017062,487.0,806.0,10000.0,10000
404,404,0.2548564550015726,487.0,808.0,10000.0,10000
405,405,0.2555195149980136,485.0,810.0,10000.0,10000
406,406,0.2561698899953626,487.0,812.0,10000.0,10000
407,407,0.25682563499867683,489.0,814.0,10000.0,10000
408,408,0.2575388199984445,489.0,816.0,10000.0,10000
409,409,0.258266482000181,491.0,818.0,10000.0,10000
410,410,0.2590163360000588,489.0,820.0,10000.0,10000
411,411,0.2597952849973808,491.0,822.0,10000.0,10000
412,412,0.2605252709981869,489.0,824.0,10000.0,10000
413,413,0.26124025900207926,487.0,826.0,10000.0,10000
414,414,0.26192993899894645,489.0,828.0,10000.0,10000
415,415,0.26259834799566306,487.0,830.0,10000.0,10000
416,416,0.2632699440000579,487.0,832.0,10000.0,10000
417,417,0.26399017199582886,487.0,834.0,10000.0,10000
418,418,0.2646922049971181,487.0,836.0,10000.0,10000
419,419,0.2653712640021695,487.0,838.0,10000.0,10000
420,420,0.266050523998274,487.0,840.0,10000.0,10000
421,421,0.2667224199976772,487.0,842.0,10000.0,10000
422,422,0.2674267780021182,487.0,844.0,10000.0,10000
423,423,0.26811095800076146,489.0,846.0,10000.0,10000
424,424,0.26879616899532266,489.0,848.0,10000.0,10000
425,425,0.26947657099663047,491.0,850.0,10000.0,10000
426,426,0.2701655099954223,491.0,852.0,10000.0,10000
427,427,0.2708727729987004,489.0,854.0,10000.0,10000
428,428,0.2716225769981975,489.0,856.0,10000.0,10000
429,429,0.2723185189970536,489.0,858.0,10000.0,10000
430,430,0.27299733799736714,487.0,860.0,10000.0,10000
431,431,0.2736691339960089,487.0,862.0,10000.0,10000
432,432,0.2743810259999009,487.0,864.0,10000.0,10000
433,433,0.2750821770023322,489.0,866.0,10000.0,10000
434,434,0.2757775079953717,487.0,868.0,10000.0,10000
435,435,0.2764377119965502,487.0,870.0,10000.0,10000
436,436,0.2770971139980247,489.0,872.0,10000.0,10000
437,437,0.27775339000072563,491.0,874.0,10000.0,10000
438,438,0.2784252959972946,491.0,876.0,10000.0,10000
439,439,0.2790874740021536,491.0,878.0,10000.0,10000
440,440,0.27976078299980145,493.0,880.0,10000.0,10000
441,441,0.28042301000095904,495.0,882.0,10000.0,10000
442,442,0.2810815310003818,493.0,884.0,10000.0,10000
443,443,0.28171995299635455,495.0,886.0,10000.0,10000
444,444,0.28236636099609314,495.0,888.0,10000.0,10000
445,445,0.2830042619971209,497.0,890.0,10000.0,10000
446,446,0.28370922099566087,497.0,892.0,10000.0,10000
447,447,0.2843919180013472,497.0,894.0,10000.0,10000
448,448,0.28506957500212593,499.0,896.0,10000.0,10000
449,449,0.2857512199989287,499.0,898.0,10000.0,10000
450,450,0.28642867600137834,499.0,900.0,10000.0,10000
451,451,0.2870959239953663,499.0,902.0,10000.0,10000
452,452,0.28777454199735075,499.0,904.0,10000.0,10000
453,453,0.2884207199967932,499.0,906.0,10000.0,10000
454,454,0.28905962299904786,497.0,908.0,10000.0,10000
455,455,0.28970216299785534,497.0,910.0,10000.0,10000
456,456,0.2903420989969163,495.0,912.0,10000.0,10000
457,457,0.2909841979999328,493.0,914.0,10000.0,10000
458,458,0.2916411260011955,495.0,916.0,10000.0,10000
459,459,0.29228550900006667,497.0,918.0,10000.0,10000
460,460,0.29295343800185947,497.0,920.0,10000.0,10000
461,461,0.2936204750003526,497.0,922.0,10000.0,10000
462,462,0.29429874299967196,495.0,924.0,10000.0,10000
463,463,0.29498333299852675,495.0,926.0,10000.0,10000
464,464,0.2956776909995824,495.0,928.0,10000.0,10000
465,465,0.29634957700181985,495.0,930.0,10000.0,10000
466,466,0.29703147200052626,493.0,932.0,10000.0,10000
467,467,0.297714870001073,491.0,934.0,10000.0,10000
468,468,0.29837885099550476,493.0,936.0,10000.0,10000
469,469,0.29904920399712864,493.0,938.0,10000.0,10000
470,470,0.2997286050012917,495.0,940.0,10000.0,10000
471,471,0.30039355799817713,496.0,942.0,10000.0,10000
472,472,0.3010645519971149,498.0,944.0,10000.0,10000
473,473,0.3017504750023363,498.0,946.0,10000.0,10000
474,474,0.30243520499789156,500.0,948.0,10000.0,10000
475,475,0.30312295199837536,500.0,950.0,10000.0,10000
476,476,0.3038235119965975,500.0,952.0,10000.0,10000
477,477,0.3045152060003602,500.0,954.0,10000.0,10000
478,478,0.3052319769994938,498.0,956.0,10000.0,10000
479,479,0.30592146599519765,500.0,958.0,10000.0,10000
480,480,0.3065989829992759,500.0,960.0,10000.0,10000
