,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
179,179,9.57098766600393,818.0,278.0,500,0.9,1000
180,180,9.625726662001398,818.0,279.0,500,0.9,1000
181,181,9.680379764002282,818.0,280.0,500,0.9,1000
182,182,9.734932045001187,818.0,281.0,500,0.9,1000
183,183,9.790493093001714,818.0,282.0,500,0.9,1000
184,184,9.854430354003853,820.0,284.0,500,0.9,1000
185,185,9.909542739005701,822.0,286.0,500,0.9,1000
186,186,9.964165744000638,822.0,287.0,500,0.9,1000
187,187,10.019295222002256,824.0,289.0,500,0.9,1000
188,188,10.072874124001828,824.0,290.0,500,0.9,1000
189,189,10.12511159600399,824.0,291.0,500,0.9,1000
190,190,10.17722491400491,824.0,292.0,500,0.9,1000
191,191,10.229275051002332,824.0,293.0,500,0.9,1000
192,192,10.281418737002241,824.0,294.0,500,0.9,1000
193,193,10.334567281002819,826.0,296.0,500,0.9,1000
194,194,10.387444519001292,826.0,297.0,500,0.9,1000
195,195,10.440453098002763,828.0,299.0,500,0.9,1000
196,196,10.492543421001756,828.0,300.0,500,0.9,1000
197,197,10.54463658000168,828.0,301.0,500,0.9,1000
198,198,10.59699577500578,828.0,302.0,500,0.9,1000
199,199,10.655341342004249,830.0,304.0,500,0.9,1000
200,200,10.707948198003578,830.0,305.0,500,0.9,1000
201,201,10.761280962004093,830.0,306.0,500,0.9,1000
202,202,10.813741149002453,832.0,308.0,500,0.9,1000
203,203,10.86879499200586,832.0,309.0,500,0.9,1000
204,204,10.922006837005029,832.0,310.0,500,0.9,1000
205,205,10.973760171000322,832.0,311.0,500,0.9,1000
206,206,11.028281032005907,832.0,312.0,500,0.9,1000
207,207,11.080891254001472,832.0,313.0,500,0.9,1000
208,208,11.135138045006897,834.0,315.0,500,0.9,1000
209,209,11.187397580004472,834.0,316.0,500,0.9,1000
210,210,11.239814595006465,834.0,317.0,500,0.9,1000
211,211,11.291863630001899,834.0,318.0,500,0.9,1000
212,212,11.35262253300607,834.0,319.0,500,0.9,1000
213,213,11.405972340005974,836.0,321.0,500,0.9,1000
214,214,11.458205305003503,836.0,322.0,500,0.9,1000
215,215,11.510817981004948,836.0,323.0,500,0.9,1000
216,216,11.563818583999819,836.0,324.0,500,0.9,1000
217,217,11.618471286004933,836.0,325.0,500,0.9,1000
218,218,11.670502438006224,836.0,326.0,500,0.9,1000
219,219,11.725782021007035,836.0,327.0,500,0.9,1000
220,220,11.77862561600341,838.0,329.0,500,0.9,1000
221,221,11.833729606005363,838.0,330.0,500,0.9,1000
222,222,11.886445769006968,838.0,331.0,500,0.9,1000
223,223,11.940731324000808,838.0,332.0,500,0.9,1000
224,224,11.996087613006239,838.0,333.0,500,0.9,1000
225,225,12.049813985002402,838.0,334.0,500,0.9,1000
226,226,12.106500191002851,838.0,335.0,500,0.9,1000
227,227,12.159665858001972,838.0,336.0,500,0.9,1000
228,228,12.214880438004911,838.0,337.0,500,0.9,1000
229,229,12.27539306300605,838.0,338.0,500,0.9,1000
230,230,12.331332159003068,838.0,339.0,500,0.9,1000
231,231,12.384146609001618,838.0,340.0,500,0.9,1000
232,232,12.439459866000107,840.0,342.0,500,0.9,1000
233,233,12.491336625003896,840.0,343.0,500,0.9,1000
234,234,12.544049932002963,840.0,344.0,500,0.9,1000
235,235,12.596922062002704,840.0,345.0,500,0.9,1000
236,236,12.649839727004291,842.0,347.0,500,0.9,1000
237,237,12.70226980800362,842.0,348.0,500,0.9,1000
238,238,12.754803334006283,842.0,349.0,500,0.9,1000
239,239,12.807203266005672,842.0,350.0,500,0.9,1000
240,240,12.861920942006691,844.0,352.0,500,0.9,1000
241,241,12.91395487900445,844.0,353.0,500,0.9,1000
242,242,12.966033802003949,844.0,354.0,500,0.9,1000
243,243,13.018075023006531,844.0,355.0,500,0.9,1000
244,244,13.07129340100073,844.0,356.0,500,0.9,1000
245,245,13.128704083006596,844.0,357.0,500,0.9,1000
246,246,13.182016829006898,846.0,359.0,500,0.9,1000
247,247,13.234469773000455,846.0,360.0,500,0.9,1000
248,248,13.287532674999966,846.0,361.0,500,0.9,1000
249,249,13.344335152003623,846.0,362.0,500,0.9,1000
250,250,13.404091911004798,846.0,363.0,500,0.9,1000
251,251,13.462016961006157,846.0,364.0,500,0.9,1000
252,252,13.525787856000534,846.0,365.0,500,0.9,1000
253,253,13.582503368001198,846.0,366.0,500,0.9,1000
254,254,13.697936265001772,846.0,367.0,500,0.9,1000
255,255,13.804758091006079,846.0,368.0,500,0.9,1000
256,256,13.887917503001518,846.0,369.0,500,0.9,1000
257,257,13.946354816005623,846.0,370.0,500,0.9,1000
258,258,14.00437994600361,846.0,371.0,500,0.9,1000
259,259,14.057413152004301,848.0,373.0,500,0.9,1000
260,260,14.112002364003274,848.0,374.0,500,0.9,1000
261,261,14.166000984005223,848.0,375.0,500,0.9,1000
262,262,14.218850701006886,848.0,376.0,500,0.9,1000
263,263,14.27352416299982,848.0,377.0,500,0.9,1000
264,264,14.325940868002363,848.0,378.0,500,0.9,1000
265,265,14.381808458005253,848.0,379.0,500,0.9,1000
266,266,14.43453185600083,848.0,380.0,500,0.9,1000
267,267,14.489475993002998,848.0,381.0,500,0.9,1000
268,268,14.541879112002789,848.0,382.0,500,0.9,1000
269,269,14.602391817999887,848.0,383.0,500,0.9,1000
270,270,14.654511167005694,848.0,384.0,500,0.9,1000
271,271,14.710446948003664,850.0,386.0,500,0.9,1000
272,272,14.7632858950019,850.0,387.0,500,0.9,1000
273,273,14.817274576002092,850.0,388.0,500,0.9,1000
274,274,14.869859981001355,850.0,389.0,500,0.9,1000
275,275,14.922399990005943,850.0,390.0,500,0.9,1000
276,276,14.975164306000806,850.0,391.0,500,0.9,1000
277,277,15.027849751000758,850.0,392.0,500,0.9,1000
278,278,15.080493257002672,850.0,393.0,500,0.9,1000
279,279,15.132424840005115,850.0,394.0,500,0.9,1000
280,280,15.185007179999957,850.0,395.0,500,0.9,1000
281,281,15.237306431001343,850.0,396.0,500,0.9,1000
282,282,15.290046350004559,850.0,397.0,500,0.9,1000
283,283,15.34315016000619,850.0,398.0,500,0.9,1000
284,284,15.396871824006666,852.0,400.0,500,0.9,1000
285,285,15.448978400003398,852.0,401.0,500,0.9,1000
286,286,15.502010224001424,852.0,402.0,500,0.9,1000
287,287,15.554319154005498,852.0,403.0,500,0.9,1000
288,288,15.60971057000279,852.0,404.0,500,0.9,1000
289,289,15.662563444006082,852.0,405.0,500,0.9,1000
290,290,15.717527719003556,852.0,406.0,500,0.9,1000
291,291,15.770127061005041,852.0,407.0,500,0.9,1000
292,292,15.824796616005187,852.0,408.0,500,0.9,1000
293,293,15.877884426001401,854.0,410.0,500,0.9,1000
294,294,15.931961115005834,854.0,411.0,500,0.9,1000
295,295,15.98519037400547,854.0,412.0,500,0.9,1000
296,296,16.037750281000626,854.0,413.0,500,0.9,1000
297,297,16.092403726004704,854.0,414.0,500,0.9,1000
298,298,16.1449234860047,854.0,415.0,500,0.9,1000
299,299,16.200365599004726,854.0,416.0,500,0.9,1000
300,300,16.252693796006497,854.0,417.0,500,0.9,1000
301,301,16.30762584000331,854.0,418.0,500,0.9,1000
302,302,16.360043607004627,854.0,419.0,500,0.9,1000
303,303,16.414754792000167,854.0,420.0,500,0.9,1000
304,304,16.467514699004823,856.0,422.0,500,0.9,1000
305,305,16.52396175100148,856.0,423.0,500,0.9,1000
306,306,16.584651053002744,856.0,424.0,500,0.9,1000
307,307,16.642989960004343,856.0,425.0,500,0.9,1000
308,308,16.69906370300305,856.0,426.0,500,0.9,1000
309,309,16.750985287006188,856.0,427.0,500,0.9,1000
310,310,16.806297533999896,856.0,428.0,500,0.9,1000
311,311,16.859120410001196,856.0,429.0,500,0.9,1000
312,312,16.913593393001065,856.0,430.0,500,0.9,1000
313,313,16.966030386000057,856.0,431.0,500,0.9,1000
314,314,17.020913107000524,856.0,432.0,500,0.9,1000
315,315,17.0730425560032,856.0,433.0,500,0.9,1000
316,316,17.128233693001675,856.0,434.0,500,0.9,1000
317,317,17.180832243000623,856.0,435.0,500,0.9,1000
318,318,17.235346374000073,856.0,436.0,500,0.9,1000
319,319,17.287617302004946,856.0,437.0,500,0.9,1000
320,320,17.343137513002148,856.0,438.0,500,0.9,1000
321,321,17.397475149002275,856.0,439.0,500,0.9,1000
322,322,17.453624796005897,856.0,440.0,500,0.9,1000
323,323,17.507697947999986,856.0,441.0,500,0.9,1000
324,324,17.56363383900316,856.0,442.0,500,0.9,1000
325,325,17.616147118002118,856.0,443.0,500,0.9,1000
326,326,17.671127715002513,856.0,444.0,500,0.9,1000
327,327,17.729205745999934,856.0,445.0,500,0.9,1000
328,328,17.7847798300063,856.0,446.0,500,0.9,1000
329,329,17.837393610003346,856.0,447.0,500,0.9,1000
330,330,17.892337727003905,856.0,448.0,500,0.9,1000
331,331,17.945475563006767,856.0,449.0,500,0.9,1000
332,332,18.000754176006012,858.0,451.0,500,0.9,1000
333,333,18.0530064590057,858.0,452.0,500,0.9,1000
334,334,18.105645547002496,858.0,453.0,500,0.9,1000
335,335,18.15828356300335,858.0,454.0,500,0.9,1000
336,336,18.212171073006175,858.0,455.0,500,0.9,1000
337,337,18.265767710006912,858.0,456.0,500,0.9,1000
338,338,18.32033344800584,858.0,457.0,500,0.9,1000
339,339,18.374074841005495,858.0,458.0,500,0.9,1000
340,340,18.426760758004093,858.0,459.0,500,0.9,1000
341,341,18.47934721600177,858.0,460.0,500,0.9,1000
342,342,18.531590892001987,858.0,461.0,500,0.9,1000
343,343,18.58477353300259,858.0,462.0,500,0.9,1000
344,344,18.638444490999973,860.0,464.0,500,0.9,1000
345,345,18.691074583002774,860.0,465.0,500,0.9,1000
346,346,18.744345661005354,860.0,466.0,500,0.9,1000
347,347,18.79720045900467,860.0,467.0,500,0.9,1000
348,348,18.852117996000743,860.0,468.0,500,0.9,1000
349,349,18.90495198500139,860.0,469.0,500,0.9,1000
350,350,18.96006656600366,860.0,470.0,500,0.9,1000
351,351,19.012862002004113,860.0,471.0,500,0.9,1000
352,352,19.069644071001676,860.0,472.0,500,0.9,1000
353,353,19.132259493002493,860.0,473.0,500,0.9,1000
354,354,19.18771409100009,860.0,474.0,500,0.9,1000
355,355,19.240254672004085,860.0,475.0,500,0.9,1000
356,356,19.294588119002583,860.0,476.0,500,0.9,1000
357,357,19.34792126600223,862.0,478.0,500,0.9,1000
358,358,19.40319995900063,862.0,479.0,500,0.9,1000
359,359,19.457145899999887,862.0,480.0,500,0.9,1000
360,360,19.51057225400291,862.0,481.0,500,0.9,1000
361,361,19.566236510007002,862.0,482.0,500,0.9,1000
362,362,19.61932283799979,862.0,483.0,500,0.9,1000
363,363,19.674213564001548,864.0,485.0,500,0.9,1000
364,364,19.727049266002723,864.0,486.0,500,0.9,1000
365,365,19.780484247006825,864.0,487.0,500,0.9,1000
366,366,19.832160395002575,864.0,488.0,500,0.9,1000
367,367,19.883119903002807,864.0,489.0,500,0.9,1000
368,368,19.934692675000406,864.0,490.0,500,0.9,1000
369,369,19.986922656004026,864.0,491.0,500,0.9,1000
370,370,20.038883887005795,864.0,492.0,500,0.9,1000
371,371,20.090799421006523,864.0,493.0,500,0.9,1000
372,372,20.14274366000609,864.0,494.0,500,0.9,1000
373,373,20.194980754000426,866.0,496.0,500,0.9,1000
374,374,20.247016155000892,866.0,497.0,500,0.9,1000
375,375,20.299128543003462,866.0,498.0,500,0.9,1000
376,376,20.351253715001803,866.0,499.0,500,0.9,1000
377,377,20.4068149550003,866.0,500.0,500,0.9,1000
378,378,20.45904195100593,866.0,501.0,500,0.9,1000
379,379,20.512306167001952,866.0,502.0,500,0.9,1000
380,380,20.563481905002845,866.0,503.0,500,0.9,1000
381,381,20.61822397000651,866.0,504.0,500,0.9,1000
382,382,20.66464293000172,866.0,505.0,500,0.9,1000
383,383,20.711258395000186,866.0,506.0,500,0.9,1000
384,384,20.763842950000253,866.0,507.0,500,0.9,1000
385,385,20.81912378800189,868.0,509.0,500,0.9,1000
386,386,20.87274891900597,868.0,510.0,500,0.9,1000
387,387,20.928689070002292,868.0,511.0,500,0.9,1000
388,388,20.98241133600095,868.0,512.0,500,0.9,1000
389,389,21.035634335006762,868.0,513.0,500,0.9,1000
390,390,21.087501086003613,868.0,514.0,500,0.9,1000
391,391,21.150268367004173,868.0,515.0,500,0.9,1000
392,392,21.202225660003023,868.0,516.0,500,0.9,1000
393,393,21.253569238004275,868.0,517.0,500,0.9,1000
394,394,21.304617273002805,868.0,518.0,500,0.9,1000
395,395,21.354536224003823,868.0,519.0,500,0.9,1000
396,396,21.40462741200463,868.0,520.0,500,0.9,1000
397,397,21.45361104600306,868.0,521.0,500,0.9,1000
398,398,21.503310960004455,868.0,522.0,500,0.9,1000
399,399,21.55232891900232,868.0,523.0,500,0.9,1000
400,400,21.601590521000617,868.0,524.0,500,0.9,1000
401,401,21.650679224003397,868.0,525.0,500,0.9,1000
402,402,21.7000501940056,868.0,526.0,500,0.9,1000
403,403,21.749207257002126,868.0,527.0,500,0.9,1000
404,404,21.79882609800552,868.0,528.0,500,0.9,1000
405,405,21.848013709000952,868.0,529.0,500,0.9,1000
406,406,21.89783066700329,868.0,530.0,500,0.9,1000
407,407,21.948503550003807,869.0,532.0,500,0.9,1000
408,408,21.99848439800553,869.0,533.0,500,0.9,1000
409,409,22.048205213002802,870.0,535.0,500,0.9,1000
410,410,22.09783956300089,870.0,536.0,500,0.9,1000
411,411,22.14732429900323,870.0,537.0,500,0.9,1000
412,412,22.197115658003895,870.0,538.0,500,0.9,1000
413,413,22.2465931800034,870.0,539.0,500,0.9,1000
414,414,22.295510358002502,870.0,540.0,500,0.9,1000
415,415,22.34483739400457,870.0,541.0,500,0.9,1000
416,416,22.393806961001246,870.0,542.0,500,0.9,1000
417,417,22.443131312000332,870.0,543.0,500,0.9,1000
418,418,22.49225918000593,870.0,544.0,500,0.9,1000
419,419,22.54161423000187,870.0,545.0,500,0.9,1000
420,420,22.597455472001457,870.0,546.0,500,0.9,1000
421,421,22.64663645100518,870.0,547.0,500,0.9,1000
422,422,22.695245684000838,870.0,548.0,500,0.9,1000
423,423,22.748981657001423,870.0,549.0,500,0.9,1000
424,424,22.807112991002214,870.0,550.0,500,0.9,1000
425,425,22.865055626003596,870.0,551.0,500,0.9,1000
426,426,22.92294360800588,870.0,552.0,500,0.9,1000
427,427,22.986845625004207,870.0,553.0,500,0.9,1000
428,428,23.042401355000038,870.0,554.0,500,0.9,1000
429,429,23.098624915000983,870.0,555.0,500,0.9,1000
430,430,23.153773051002645,870.0,556.0,500,0.9,1000
431,431,23.209603193005023,870.0,557.0,500,0.9,1000
432,432,23.264737943005457,870.0,558.0,500,0.9,1000
433,433,23.32084981000662,870.0,559.0,500,0.9,1000
434,434,23.37565926300158,870.0,560.0,500,0.9,1000
435,435,23.430997450006544,870.0,561.0,500,0.9,1000
436,436,23.48624330200255,870.0,562.0,500,0.9,1000
437,437,23.541950209000788,870.0,563.0,500,0.9,1000
438,438,23.597645415000443,870.0,564.0,500,0.9,1000
439,439,23.653030701003445,870.0,565.0,500,0.9,1000
440,440,23.708548280003015,870.0,566.0,500,0.9,1000
441,441,23.763954877002107,870.0,567.0,500,0.9,1000
442,442,23.819338942004833,870.0,568.0,500,0.9,1000
443,443,23.87429739700019,870.0,569.0,500,0.9,1000
444,444,23.929514685005415,870.0,570.0,500,0.9,1000
445,445,23.98524116000044,870.0,571.0,500,0.9,1000
446,446,24.040958939003758,870.0,572.0,500,0.9,1000
447,447,24.095671998002217,870.0,573.0,500,0.9,1000
448,448,24.15253246800421,871.0,575.0,500,0.9,1000
449,449,24.208410992003337,871.0,576.0,500,0.9,1000
450,450,24.264044871000806,871.0,577.0,500,0.9,1000
451,451,24.31998895900324,871.0,578.0,500,0.9,1000
452,452,24.37776872500399,871.0,579.0,500,0.9,1000
453,453,24.432809278005152,871.0,580.0,500,0.9,1000
454,454,24.4906521840021,872.0,582.0,500,0.9,1000
455,455,24.545427051001752,872.0,583.0,500,0.9,1000
456,456,24.600551873001677,872.0,584.0,500,0.9,1000
457,457,24.65311802400538,872.0,585.0,500,0.9,1000
458,458,24.705178434000118,872.0,586.0,500,0.9,1000
459,459,24.758220248004363,872.0,587.0,500,0.9,1000
460,460,24.810774677003792,872.0,588.0,500,0.9,1000
461,461,24.863677067005483,872.0,589.0,500,0.9,1000
462,462,24.916118190005363,872.0,590.0,500,0.9,1000
463,463,24.96907232800004,872.0,591.0,500,0.9,1000
464,464,25.02312386200356,873.0,593.0,500,0.9,1000
465,465,25.075894691006397,874.0,595.0,500,0.9,1000
466,466,25.128666723001515,874.0,596.0,500,0.9,1000
467,467,25.181848774001992,874.0,597.0,500,0.9,1000
468,468,25.234234633004235,874.0,598.0,500,0.9,1000
469,469,25.289343876000203,874.0,599.0,500,0.9,1000
470,470,25.341923552005028,874.0,600.0,500,0.9,1000
471,471,25.397070396000345,874.0,601.0,500,0.9,1000
472,472,25.449794307001866,874.0,602.0,500,0.9,1000
473,473,25.505034168003476,874.0,603.0,500,0.9,1000
474,474,25.557576584003982,874.0,604.0,500,0.9,1000
475,475,25.61249317000329,874.0,605.0,500,0.9,1000
476,476,25.665259051005705,874.0,606.0,500,0.9,1000
