,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,100.0,0,0.003650279002613388,"[40, 15, 72, 22, 43, 82, 75, 7, 34, 49, 95, 75, 85, 47, 63, 31, 90, 20, 37, 39, 67, 4, 42, 51, 38, 33, 58, 67, 69, 88, 68, 46, 70, 95, 83, 31, 66, 80, 52, 76, 50, 4, 90, 63, 79, 49, 39, 46, 8, 50, 15, 8, 17, 22, 73, 57, 90, 62, 83, 96, 43, 32, 26, 8, 76, 10, 40, 34, 60, 9, 70, 86, 70, 19, 56, 82, 1, 68, 40, 81, 61, 70, 97, 18, 84, 90, 87, 22, 43, 52, 74, 72, 90, 99, 91, 96, 16, 55, 21, 43]",geometric,10000.0,0.99,0.001,9999.633141430071,10000.0,10000
1,10000,9.0,5309,11.593642501000431,"[69, 16, 72, 60, 77, 47, 14, 53, 90, 25, 28, 4, 70, 92, 66, 56, 2, 42, 18, 87, 68, 66, 20, 2, 41, 97, 64, 46, 5, 3, 37, 13, 15, 8, 84, 23, 39, 71, 11, 63, 54, 96, 78, 35, 22, 98, 0, 7, 7, 86, 61, 73, 75, 17, 80, 31, 6, 26, 21, 89, 59, 12, 29, 50, 99, 85, 57, 32, 49, 24, 2, 81, 67, 43, 95, 55, 82, 90, 19, 63, 9, 93, 30, 45, 88, 10, 76, 83, 41, 91, 48, 1, 34, 40, 62, 52, 36, 94, 33, 44]",geometric,10000.0,0.99,0.001,8900.12295751302,10000.0,10000
