Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
0,0.0010814999999997355,245.0,0.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
1,0.204125334,278.0,2.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
2,0.4050379999999998,278.0,3.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
3,0.5822198749999998,278.0,4.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
4,0.7757302500000001,278.0,5.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
5,0.9677147919999998,279.0,7.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
6,1.14009625,291.0,9.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
7,1.3413102919999997,291.0,10.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
8,1.564710292,291.0,11.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
9,1.7544496670000003,291.0,12.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
10,1.9528607090000003,297.0,14.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
11,2.151528042,297.0,15.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
12,2.3578944589999997,299.0,17.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
13,2.5584197919999996,301.0,19.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
14,2.77560875,301.0,20.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
15,2.9638283750000003,308.0,22.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
16,3.1368729589999997,325.0,24.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
17,3.3087413339999996,325.0,25.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
18,3.4785686670000002,326.0,27.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
19,3.646550792,329.0,29.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
20,3.8385724999999997,335.0,31.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
21,4.0178787499999995,339.0,33.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
22,4.197702334,346.0,35.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
23,4.384267334,346.0,36.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
24,4.5656817919999995,356.0,38.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
25,4.741960625,356.0,39.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
26,4.918280834,356.0,40.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
27,5.095424917,362.0,42.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
28,5.293222209,362.0,43.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
29,5.444893875,362.0,44.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
30,5.609638209,366.0,46.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
31,5.763757917,366.0,47.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
32,5.949639125,366.0,48.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
33,6.165108708999999,370.0,50.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
34,6.413877499999999,370.0,51.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
35,6.595030416999999,370.0,52.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
36,6.839987084,370.0,53.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
37,7.109016749999999,370.0,54.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
38,7.400053459,370.0,55.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
39,7.668530625,370.0,56.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
40,7.937682958999999,370.0,57.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
41,8.205026334,370.0,58.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
42,8.490343584000001,370.0,59.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
43,8.760242334,370.0,60.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
44,9.028245459,370.0,61.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
45,9.298683916999998,370.0,62.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
46,9.568697042,370.0,63.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
47,9.841398375,370.0,64.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
48,10.116444042000001,370.0,65.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
49,10.399508833999999,370.0,66.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
50,10.669175249999999,370.0,67.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
51,10.939676459000001,370.0,68.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
52,11.209494416999998,370.0,69.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
53,11.485596916999999,370.0,70.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
54,11.75997825,370.0,71.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
55,12.034142208999999,370.0,72.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
56,12.308853584000001,370.0,73.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
57,12.584522583999998,370.0,74.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
58,12.853145167000001,370.0,75.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
59,13.122114458999999,370.0,76.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
60,13.393296374999998,370.0,77.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
61,13.672083125,370.0,78.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
62,13.832682667,370.0,79.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
63,14.103881125000001,370.0,80.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
64,14.37573475,370.0,81.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
65,14.652609000000002,370.0,82.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
66,14.920834125000003,370.0,83.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
67,15.195281375,370.0,84.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
68,15.469420166999999,370.0,85.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
69,15.746089334,370.0,86.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
70,16.020901667,370.0,87.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
71,16.294874,370.0,88.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
72,16.56637375,370.0,89.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
73,16.841213500000002,370.0,90.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
74,17.1143815,370.0,91.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
75,17.389481625000002,370.0,92.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
76,17.664998542,370.0,93.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
77,17.940454542,370.0,94.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
78,18.215913,370.0,95.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
79,18.373488542,370.0,96.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
80,18.642338667,370.0,97.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
81,18.921685209,370.0,98.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
82,19.196542167,370.0,99.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
83,19.472163542,370.0,100.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
84,19.749668292,370.0,101.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
85,20.027371667,370.0,102.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
86,20.296432542,370.0,103.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
87,20.572447042,370.0,104.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
88,20.842040542,370.0,105.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
89,21.110045209,370.0,106.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
90,21.384855167,370.0,107.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
91,21.658312584,370.0,108.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
92,21.934490125,370.0,109.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
93,22.202988042,370.0,110.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
94,22.478233,370.0,111.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
95,22.754311834,370.0,112.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
96,23.031642,370.0,113.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
97,23.3056775,370.0,114.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
98,23.581462792,370.0,115.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
99,23.858424959,370.0,116.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
100,24.128284042,370.0,117.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
101,24.396179875,370.0,118.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
102,24.670136959,370.0,119.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
103,24.939630625,370.0,120.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
104,25.209230125,370.0,121.0,True,100,0.5,1000000000,0,0,500,1000000000.0,100,100,0.5
