Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
0,0.0032566230001975782,1298.551899183571,100.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
1,0.07957501700002467,914.1804526394553,202.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
2,0.13082228799976292,914.1804526394553,303.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
3,0.18907764499999757,914.1804526394553,404.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
4,0.24018431200056511,914.1804526394553,505.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
5,0.2893868739993195,914.1804526394553,606.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
6,0.341148573999817,914.1804526394553,707.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
7,0.39126116199986427,914.1804526394553,808.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
8,0.4403805719994125,914.1804526394553,909.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
9,0.48914473399963754,914.1804526394553,1010.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
10,0.5382642049989954,914.1804526394553,1111.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
11,0.5867836620000162,914.1804526394553,1212.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
12,0.6355414009995002,914.1804526394553,1313.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
13,0.6841111359990464,914.1804526394553,1414.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
14,0.733165530999031,914.1804526394553,1515.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
15,0.7822491930000979,914.1804526394553,1616.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
16,0.8311121070000809,914.1804526394553,1717.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
17,0.8820402399996965,914.1804526394553,1818.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
18,0.9308803089988942,914.1804526394553,1919.0,True,100,0.25,1000,0,0,10,1000,100,100,0.25
