,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
401,401,3.9215939990008337,684.5703936963318,40610.0,100,0.9,10000
402,402,3.931289258000106,684.5703936963318,40711.0,100,0.9,10000
403,403,3.940967995000392,684.5703936963318,40812.0,100,0.9,10000
404,404,3.950600833999488,684.5703936963318,40913.0,100,0.9,10000
405,405,3.9601789099997404,684.5703936963318,41014.0,100,0.9,10000
406,406,3.9698477780002577,684.5703936963318,41115.0,100,0.9,10000
407,407,3.979448186000809,684.5703936963318,41216.0,100,0.9,10000
408,408,3.9890573600005155,684.5703936963318,41317.0,100,0.9,10000
409,409,3.9985691199999565,684.5703936963318,41418.0,100,0.9,10000
410,410,4.00816177300112,684.5703936963318,41519.0,100,0.9,10000
411,411,4.017768874000467,684.5703936963318,41620.0,100,0.9,10000
412,412,4.027347240000381,684.5703936963318,41721.0,100,0.9,10000
413,413,4.036976663001042,684.5703936963318,41822.0,100,0.9,10000
414,414,4.046487610999975,684.5703936963318,41923.0,100,0.9,10000
415,415,4.0560741429999325,684.5703936963318,42024.0,100,0.9,10000
416,416,4.0657249159994535,684.5703936963318,42125.0,100,0.9,10000
417,417,4.075340834000599,684.5703936963318,42226.0,100,0.9,10000
418,418,4.084968724000646,684.5703936963318,42327.0,100,0.9,10000
419,419,4.094591443999889,684.5703936963318,42428.0,100,0.9,10000
420,420,4.104206519999934,684.5703936963318,42529.0,100,0.9,10000
421,421,4.113857084001211,684.5703936963318,42630.0,100,0.9,10000
422,422,4.123476226999628,684.5703936963318,42731.0,100,0.9,10000
423,423,4.133121189999656,684.5703936963318,42832.0,100,0.9,10000
424,424,4.142775561000235,684.5703936963318,42933.0,100,0.9,10000
425,425,4.152403721000155,684.5703936963318,43034.0,100,0.9,10000
426,426,4.162142512001083,684.5703936963318,43135.0,100,0.9,10000
427,427,4.171753090000493,684.5703936963318,43236.0,100,0.9,10000
428,428,4.181307860000743,684.5703936963318,43337.0,100,0.9,10000
429,429,4.190876668000783,684.5703936963318,43438.0,100,0.9,10000
430,430,4.200499008000406,684.5703936963318,43539.0,100,0.9,10000
431,431,4.210180981001031,684.5703936963318,43640.0,100,0.9,10000
432,432,4.219839760000468,684.5703936963318,43741.0,100,0.9,10000
433,433,4.229549296000187,684.5703936963318,43842.0,100,0.9,10000
434,434,4.2391986759994325,684.5703936963318,43943.0,100,0.9,10000
435,435,4.2488441900004545,684.5703936963318,44044.0,100,0.9,10000
436,436,4.258495575000779,684.5703936963318,44145.0,100,0.9,10000
437,437,4.2681984980008565,684.5703936963318,44246.0,100,0.9,10000
438,438,4.277896741999939,684.5703936963318,44347.0,100,0.9,10000
439,439,4.287510035001105,684.5703936963318,44448.0,100,0.9,10000
440,440,4.297137503001068,684.5703936963318,44549.0,100,0.9,10000
441,441,4.306718073999946,684.5703936963318,44650.0,100,0.9,10000
442,442,4.316333369999484,684.5703936963318,44751.0,100,0.9,10000
443,443,4.326052143000197,684.5703936963318,44852.0,100,0.9,10000
444,444,4.335691023999971,684.5703936963318,44953.0,100,0.9,10000
445,445,4.345347439000761,684.5703936963318,45054.0,100,0.9,10000
446,446,4.355085478000547,684.5703936963318,45155.0,100,0.9,10000
447,447,4.3647453089997725,684.5703936963318,45256.0,100,0.9,10000
448,448,4.374358241000664,684.5703936963318,45357.0,100,0.9,10000
449,449,4.383976553001048,684.5703936963318,45458.0,100,0.9,10000
450,450,4.393589254001199,684.5703936963318,45559.0,100,0.9,10000
451,451,4.403274673999476,684.5703936963318,45660.0,100,0.9,10000
452,452,4.413057288000346,684.5703936963318,45761.0,100,0.9,10000
453,453,4.42262580500028,684.5703936963318,45862.0,100,0.9,10000
454,454,4.432255620000433,684.5703936963318,45963.0,100,0.9,10000
455,455,4.44188729599955,684.5703936963318,46064.0,100,0.9,10000
456,456,4.451455574000647,684.5703936963318,46165.0,100,0.9,10000
457,457,4.461114302999704,684.5703936963318,46266.0,100,0.9,10000
458,458,4.470771067000896,684.5703936963318,46367.0,100,0.9,10000
459,459,4.480390983000689,684.5703936963318,46468.0,100,0.9,10000
460,460,4.490059640000254,684.5703936963318,46569.0,100,0.9,10000
461,461,4.499718229000791,684.5703936963318,46670.0,100,0.9,10000
462,462,4.509411273000296,684.5703936963318,46771.0,100,0.9,10000
463,463,4.5190648320003675,684.5703936963318,46872.0,100,0.9,10000
464,464,4.528806047001126,684.5703936963318,46973.0,100,0.9,10000
465,465,4.538474545001009,684.5703936963318,47074.0,100,0.9,10000
466,466,4.548203717000433,684.5703936963318,47175.0,100,0.9,10000
467,467,4.55804188699949,684.5703936963318,47276.0,100,0.9,10000
468,468,4.567827457000021,684.5703936963318,47377.0,100,0.9,10000
469,469,4.577485375000833,684.5703936963318,47478.0,100,0.9,10000
470,470,4.587172917999851,684.5703936963318,47579.0,100,0.9,10000
471,471,4.596795809000469,684.5703936963318,47680.0,100,0.9,10000
472,472,4.606465769000351,684.5703936963318,47781.0,100,0.9,10000
473,473,4.6160626800010505,684.5703936963318,47882.0,100,0.9,10000
474,474,4.625708204001057,684.5703936963318,47983.0,100,0.9,10000
475,475,4.635289255000316,684.5703936963318,48084.0,100,0.9,10000
476,476,4.644986878000054,684.5703936963318,48185.0,100,0.9,10000
477,477,4.654625760000272,684.5703936963318,48286.0,100,0.9,10000
478,478,4.664206250999996,684.5703936963318,48387.0,100,0.9,10000
479,479,4.67390258100022,684.5703936963318,48488.0,100,0.9,10000
480,480,4.683524129999569,684.5703936963318,48589.0,100,0.9,10000
481,481,4.693228005000492,684.5703936963318,48690.0,100,0.9,10000
482,482,4.702900471000248,684.5703936963318,48791.0,100,0.9,10000
483,483,4.712635455000054,684.5703936963318,48892.0,100,0.9,10000
484,484,4.722560690001046,684.5703936963318,48993.0,100,0.9,10000
485,485,4.732329619000666,684.5703936963318,49094.0,100,0.9,10000
486,486,4.742124206000881,684.5703936963318,49195.0,100,0.9,10000
487,487,4.7517988460003835,684.5703936963318,49296.0,100,0.9,10000
488,488,4.761625695000475,684.5703936963318,49397.0,100,0.9,10000
489,489,4.771381828999438,684.5703936963318,49498.0,100,0.9,10000
490,490,4.7814757249998365,684.5703936963318,49599.0,100,0.9,10000
491,491,4.791381824999917,684.5703936963318,49700.0,100,0.9,10000
492,492,4.804905971999688,684.5703936963318,49801.0,100,0.9,10000
493,493,4.814604106000843,684.5703936963318,49902.0,100,0.9,10000
494,494,4.824269267001,684.5703936963318,50003.0,100,0.9,10000
495,495,4.833946221000588,684.5703936963318,50104.0,100,0.9,10000
496,496,4.843494040000223,684.5703936963318,50205.0,100,0.9,10000
497,497,4.853186944001209,684.5703936963318,50306.0,100,0.9,10000
498,498,4.862900817999616,684.5703936963318,50407.0,100,0.9,10000
499,499,4.87264628199955,684.5703936963318,50508.0,100,0.9,10000
500,500,4.882439377000992,684.5703936963318,50609.0,100,0.9,10000
501,501,4.892251958999623,684.5703936963318,50710.0,100,0.9,10000
502,502,4.902106550000099,684.5703936963318,50811.0,100,0.9,10000
503,503,4.911771061000763,684.5703936963318,50912.0,100,0.9,10000
504,504,4.921633125999506,684.5703936963318,51013.0,100,0.9,10000
505,505,4.931285263000973,684.5703936963318,51114.0,100,0.9,10000
506,506,4.940947769000559,684.5703936963318,51215.0,100,0.9,10000
507,507,4.9505417159998615,684.5703936963318,51316.0,100,0.9,10000
508,508,4.960197579001033,684.5703936963318,51417.0,100,0.9,10000
509,509,4.970688490000612,684.5703936963318,51518.0,100,0.9,10000
510,510,4.980390451999483,684.5703936963318,51619.0,100,0.9,10000
511,511,4.991440296000292,684.5703936963318,51720.0,100,0.9,10000
512,512,5.002332469000976,684.5703936963318,51821.0,100,0.9,10000
513,513,5.012053086000378,684.5703936963318,51922.0,100,0.9,10000
514,514,5.021666218999599,684.5703936963318,52023.0,100,0.9,10000
515,515,5.031230839000273,684.5703936963318,52124.0,100,0.9,10000
516,516,5.040919576000306,684.5703936963318,52225.0,100,0.9,10000
517,517,5.050602401001015,684.5703936963318,52326.0,100,0.9,10000
518,518,5.060173683999892,684.5703936963318,52427.0,100,0.9,10000
519,519,5.069802496000193,684.5703936963318,52528.0,100,0.9,10000
520,520,5.079471565000858,684.5703936963318,52629.0,100,0.9,10000
521,521,5.089081391000946,684.5703936963318,52730.0,100,0.9,10000
522,522,5.098638678000498,684.5703936963318,52831.0,100,0.9,10000
523,523,5.108287086999553,684.5703936963318,52932.0,100,0.9,10000
524,524,5.117991674000223,684.5703936963318,53033.0,100,0.9,10000
525,525,5.127691621000849,684.5703936963318,53134.0,100,0.9,10000
526,526,5.137568043999636,684.5703936963318,53235.0,100,0.9,10000
527,527,5.147302408000542,684.5703936963318,53336.0,100,0.9,10000
528,528,5.157008305999625,684.5703936963318,53437.0,100,0.9,10000
529,529,5.166694216999531,684.5703936963318,53538.0,100,0.9,10000
530,530,5.1763016790009715,684.5703936963318,53639.0,100,0.9,10000
531,531,5.185938726999666,684.5703936963318,53740.0,100,0.9,10000
532,532,5.195567009001024,684.5703936963318,53841.0,100,0.9,10000
533,533,5.205144363000727,684.5703936963318,53942.0,100,0.9,10000
534,534,5.214785669000776,684.5703936963318,54043.0,100,0.9,10000
535,535,5.224658414999794,684.5703936963318,54144.0,100,0.9,10000
536,536,5.2343307600003754,684.5703936963318,54245.0,100,0.9,10000
537,537,5.243953011000485,684.5703936963318,54346.0,100,0.9,10000
538,538,5.253566925000996,684.5703936963318,54447.0,100,0.9,10000
539,539,5.263256021000416,684.5703936963318,54548.0,100,0.9,10000
540,540,5.273040009000397,684.5703936963318,54649.0,100,0.9,10000
541,541,5.282976456001052,684.5703936963318,54750.0,100,0.9,10000
542,542,5.2928539810000075,684.5703936963318,54851.0,100,0.9,10000
543,543,5.302554449999661,684.5703936963318,54952.0,100,0.9,10000
544,544,5.312221304000559,684.5703936963318,55053.0,100,0.9,10000
545,545,5.321964463999393,684.5703936963318,55154.0,100,0.9,10000
546,546,5.331759041000623,684.5703936963318,55255.0,100,0.9,10000
547,547,5.341584198000419,684.5703936963318,55356.0,100,0.9,10000
548,548,5.351296929000455,684.5703936963318,55457.0,100,0.9,10000
549,549,5.360983411001143,684.5703936963318,55558.0,100,0.9,10000
550,550,5.370672007000394,684.5703936963318,55659.0,100,0.9,10000
551,551,5.380491601999893,684.5703936963318,55760.0,100,0.9,10000
552,552,5.390302650999729,684.5703936963318,55861.0,100,0.9,10000
553,553,5.400101346000156,684.5703936963318,55962.0,100,0.9,10000
554,554,5.409779362000336,684.5703936963318,56063.0,100,0.9,10000
555,555,5.419410930000595,684.5703936963318,56164.0,100,0.9,10000
556,556,5.42913625500114,684.5703936963318,56265.0,100,0.9,10000
557,557,5.438841082999716,684.5703936963318,56366.0,100,0.9,10000
558,558,5.448579703999712,684.5703936963318,56467.0,100,0.9,10000
559,559,5.458208717000161,684.5703936963318,56568.0,100,0.9,10000
560,560,5.467846346000442,684.5703936963318,56669.0,100,0.9,10000
561,561,5.477440352000485,684.5703936963318,56770.0,100,0.9,10000
562,562,5.487135441000646,684.5703936963318,56871.0,100,0.9,10000
563,563,5.496862228999817,684.5703936963318,56972.0,100,0.9,10000
564,564,5.506569060000402,684.5703936963318,57073.0,100,0.9,10000
565,565,5.516200427000513,684.5703936963318,57174.0,100,0.9,10000
566,566,5.52598920300079,684.5703936963318,57275.0,100,0.9,10000
567,567,5.5356825290000415,684.5703936963318,57376.0,100,0.9,10000
568,568,5.545427622000716,684.5703936963318,57477.0,100,0.9,10000
569,569,5.555014794999806,684.5703936963318,57578.0,100,0.9,10000
570,570,5.5647527250002895,684.5703936963318,57679.0,100,0.9,10000
571,571,5.574442944000111,684.5703936963318,57780.0,100,0.9,10000
572,572,5.584133684000335,684.5703936963318,57881.0,100,0.9,10000
573,573,5.5937681880004675,684.5703936963318,57982.0,100,0.9,10000
574,574,5.603423058999397,684.5703936963318,58083.0,100,0.9,10000
575,575,5.613118819001102,684.5703936963318,58184.0,100,0.9,10000
576,576,5.622957911000412,684.5703936963318,58285.0,100,0.9,10000
577,577,5.632682416000534,684.5703936963318,58386.0,100,0.9,10000
578,578,5.642352787001073,684.5703936963318,58487.0,100,0.9,10000
579,579,5.651973342999554,684.5703936963318,58588.0,100,0.9,10000
580,580,5.66172096199989,684.5703936963318,58689.0,100,0.9,10000
581,581,5.675648316000661,684.5703936963318,58790.0,100,0.9,10000
582,582,5.686035279000862,684.5703936963318,58891.0,100,0.9,10000
583,583,5.695651218000421,684.5703936963318,58992.0,100,0.9,10000
584,584,5.705438803001016,684.5703936963318,59093.0,100,0.9,10000
585,585,5.7150383299995156,684.5703936963318,59194.0,100,0.9,10000
586,586,5.724879997000244,684.5703936963318,59295.0,100,0.9,10000
587,587,5.737993132999691,684.5703936963318,59396.0,100,0.9,10000
588,588,5.747728980000829,684.5703936963318,59497.0,100,0.9,10000
589,589,5.757470136000848,684.5703936963318,59598.0,100,0.9,10000
590,590,5.767143733999546,684.5703936963318,59699.0,100,0.9,10000
591,591,5.777006521000658,684.5703936963318,59800.0,100,0.9,10000
592,592,5.78668420699978,684.5703936963318,59901.0,100,0.9,10000
593,593,5.796318781000082,684.5703936963318,60002.0,100,0.9,10000
594,594,5.805999873000474,684.5703936963318,60103.0,100,0.9,10000
595,595,5.8157188370005315,684.5703936963318,60204.0,100,0.9,10000
596,596,5.825408987000628,684.5703936963318,60305.0,100,0.9,10000
597,597,5.835066134000954,684.5703936963318,60406.0,100,0.9,10000
598,598,5.844698232000155,684.5703936963318,60507.0,100,0.9,10000
599,599,5.854389324000294,684.5703936963318,60608.0,100,0.9,10000
600,600,5.8640438960010215,684.5703936963318,60709.0,100,0.9,10000
601,601,5.873708777000502,684.5703936963318,60810.0,100,0.9,10000
602,602,5.883377535999898,684.5703936963318,60911.0,100,0.9,10000
603,603,5.893092222000632,684.5703936963318,61012.0,100,0.9,10000
604,604,5.9027321560006385,684.5703936963318,61113.0,100,0.9,10000
605,605,5.912442914001076,684.5703936963318,61214.0,100,0.9,10000
606,606,5.922213887000908,684.5703936963318,61315.0,100,0.9,10000
607,607,5.931910258999778,684.5703936963318,61416.0,100,0.9,10000
608,608,5.941672054001174,684.5703936963318,61517.0,100,0.9,10000
609,609,5.951369968001018,684.5703936963318,61618.0,100,0.9,10000
610,610,5.961113059000127,684.5703936963318,61719.0,100,0.9,10000
611,611,5.970847242000673,684.5703936963318,61820.0,100,0.9,10000
612,612,5.980511071000365,684.5703936963318,61921.0,100,0.9,10000
613,613,5.990195378999488,684.5703936963318,62022.0,100,0.9,10000
614,614,5.9999720030009485,684.5703936963318,62123.0,100,0.9,10000
615,615,6.009790305999559,684.5703936963318,62224.0,100,0.9,10000
616,616,6.019476298000882,684.5703936963318,62325.0,100,0.9,10000
617,617,6.029192898000474,684.5703936963318,62426.0,100,0.9,10000
618,618,6.038932641000429,684.5703936963318,62527.0,100,0.9,10000
619,619,6.048708623000493,684.5703936963318,62628.0,100,0.9,10000
620,620,6.058524382000542,684.5703936963318,62729.0,100,0.9,10000
621,621,6.068195375000869,684.5703936963318,62830.0,100,0.9,10000
622,622,6.078034747999482,684.5703936963318,62931.0,100,0.9,10000
623,623,6.08765591700103,684.5703936963318,63032.0,100,0.9,10000
624,624,6.0973012810009095,684.5703936963318,63133.0,100,0.9,10000
625,625,6.106999375000669,684.5703936963318,63234.0,100,0.9,10000
626,626,6.116853065999749,684.5703936963318,63335.0,100,0.9,10000
627,627,6.126550598999529,684.5703936963318,63436.0,100,0.9,10000
628,628,6.136341420000463,684.5703936963318,63537.0,100,0.9,10000
629,629,6.146089298999868,684.5703936963318,63638.0,100,0.9,10000
630,630,6.155782413999987,684.5703936963318,63739.0,100,0.9,10000
631,631,6.165572844000053,684.5703936963318,63840.0,100,0.9,10000
632,632,6.175372031000734,684.5703936963318,63941.0,100,0.9,10000
633,633,6.185202377000678,684.5703936963318,64042.0,100,0.9,10000
634,634,6.194917734001137,684.5703936963318,64143.0,100,0.9,10000
635,635,6.204633802999524,684.5703936963318,64244.0,100,0.9,10000
636,636,6.214482383000359,684.5703936963318,64345.0,100,0.9,10000
637,637,6.224286951000977,684.5703936963318,64446.0,100,0.9,10000
638,638,6.23404465800013,684.5703936963318,64547.0,100,0.9,10000
639,639,6.243656949000069,684.5703936963318,64648.0,100,0.9,10000
640,640,6.2534111910008505,684.5703936963318,64749.0,100,0.9,10000
641,641,6.263235255000836,684.5703936963318,64850.0,100,0.9,10000
642,642,6.2735088230001566,684.5703936963318,64951.0,100,0.9,10000
643,643,6.28401298999961,684.5703936963318,65052.0,100,0.9,10000
644,644,6.29438007600038,684.5703936963318,65153.0,100,0.9,10000
645,645,6.3046751559995755,684.5703936963318,65254.0,100,0.9,10000
646,646,6.315084542000477,684.5703936963318,65355.0,100,0.9,10000
647,647,6.325372788000095,684.5703936963318,65456.0,100,0.9,10000
648,648,6.335735466000187,684.5703936963318,65557.0,100,0.9,10000
649,649,6.345985861000372,684.5703936963318,65658.0,100,0.9,10000
650,650,6.356250102000558,684.5703936963318,65759.0,100,0.9,10000
651,651,6.366886620000514,684.5703936963318,65860.0,100,0.9,10000
652,652,6.377302598999449,684.5703936963318,65961.0,100,0.9,10000
653,653,6.3872742029998335,684.5703936963318,66062.0,100,0.9,10000
654,654,6.397283279000476,684.5703936963318,66163.0,100,0.9,10000
655,655,6.407146446999832,684.5703936963318,66264.0,100,0.9,10000
656,656,6.417009164000774,684.5703936963318,66365.0,100,0.9,10000
657,657,6.426762824999969,684.5703936963318,66466.0,100,0.9,10000
658,658,6.4366736539996054,684.5703936963318,66567.0,100,0.9,10000
659,659,6.4464188479996665,684.5703936963318,66668.0,100,0.9,10000
660,660,6.456215649999649,684.5703936963318,66769.0,100,0.9,10000
661,661,6.4660733380005695,684.5703936963318,66870.0,100,0.9,10000
662,662,6.476123051001196,684.5703936963318,66971.0,100,0.9,10000
663,663,6.48652883000068,684.5703936963318,67072.0,100,0.9,10000
664,664,6.497201107000365,684.5703936963318,67173.0,100,0.9,10000
665,665,6.507920533000288,684.5703936963318,67274.0,100,0.9,10000
666,666,6.518008397999438,684.5703936963318,67375.0,100,0.9,10000
667,667,6.527846639000927,684.5703936963318,67476.0,100,0.9,10000
668,668,6.5380482410000695,684.5703936963318,67577.0,100,0.9,10000
669,669,6.547945022999556,684.5703936963318,67678.0,100,0.9,10000
670,670,6.557798232001005,684.5703936963318,67779.0,100,0.9,10000
671,671,6.567907128001025,684.5703936963318,67880.0,100,0.9,10000
672,672,6.578227645000879,684.5703936963318,67981.0,100,0.9,10000
673,673,6.588270014000955,684.5703936963318,68082.0,100,0.9,10000
674,674,6.598336449000271,684.5703936963318,68183.0,100,0.9,10000
675,675,6.608145854999748,684.5703936963318,68284.0,100,0.9,10000
676,676,6.61810154900013,684.5703936963318,68385.0,100,0.9,10000
677,677,6.627923228999862,684.5703936963318,68486.0,100,0.9,10000
678,678,6.637681587999396,684.5703936963318,68587.0,100,0.9,10000
679,679,6.6474739919995045,684.5703936963318,68688.0,100,0.9,10000
680,680,6.657225147000645,684.5703936963318,68789.0,100,0.9,10000
681,681,6.66698774500037,684.5703936963318,68890.0,100,0.9,10000
682,682,6.676873807000447,684.5703936963318,68991.0,100,0.9,10000
683,683,6.686623159001101,684.5703936963318,69092.0,100,0.9,10000
684,684,6.696372481001163,684.5703936963318,69193.0,100,0.9,10000
685,685,6.706241941999906,684.5703936963318,69294.0,100,0.9,10000
686,686,6.716115010000067,684.5703936963318,69395.0,100,0.9,10000
687,687,6.726025579000634,684.5703936963318,69496.0,100,0.9,10000
688,688,6.735831207999581,684.5703936963318,69597.0,100,0.9,10000
689,689,6.745631036999839,684.5703936963318,69698.0,100,0.9,10000
690,690,6.755409233999671,684.5703936963318,69799.0,100,0.9,10000
691,691,6.765735843000584,684.5703936963318,69900.0,100,0.9,10000
692,692,6.775518739999825,684.5703936963318,70001.0,100,0.9,10000
693,693,6.7854621710012,684.5703936963318,70102.0,100,0.9,10000
694,694,6.795255947999976,684.5703936963318,70203.0,100,0.9,10000
695,695,6.804952299000433,684.5703936963318,70304.0,100,0.9,10000
696,696,6.814552117000858,684.5703936963318,70405.0,100,0.9,10000
697,697,6.824281282000811,684.5703936963318,70506.0,100,0.9,10000
698,698,6.833990117000212,684.5703936963318,70607.0,100,0.9,10000
699,699,6.843649288000961,684.5703936963318,70708.0,100,0.9,10000
700,700,6.853398170000219,684.5703936963318,70809.0,100,0.9,10000
701,701,6.863153432999752,684.5703936963318,70910.0,100,0.9,10000
702,702,6.8735831690009945,684.5703936963318,71011.0,100,0.9,10000
703,703,6.883601543000623,684.5703936963318,71112.0,100,0.9,10000
704,704,6.893517923001127,684.5703936963318,71213.0,100,0.9,10000
705,705,6.903548950000186,684.5703936963318,71314.0,100,0.9,10000
706,706,6.913368797000658,684.5703936963318,71415.0,100,0.9,10000
707,707,6.92321510399961,684.5703936963318,71516.0,100,0.9,10000
708,708,6.932989082999484,684.5703936963318,71617.0,100,0.9,10000
709,709,6.942722505000347,684.5703936963318,71718.0,100,0.9,10000
710,710,6.952467049000916,684.5703936963318,71819.0,100,0.9,10000
711,711,6.962237220001043,684.5703936963318,71920.0,100,0.9,10000
712,712,6.971984629000872,684.5703936963318,72021.0,100,0.9,10000
713,713,6.981578304999857,684.5703936963318,72122.0,100,0.9,10000
714,714,6.991204453999671,684.5703936963318,72223.0,100,0.9,10000
715,715,7.000995435000732,684.5703936963318,72324.0,100,0.9,10000
716,716,7.010694472000978,684.5703936963318,72425.0,100,0.9,10000
717,717,7.020322293999925,684.5703936963318,72526.0,100,0.9,10000
718,718,7.030061876999753,684.5703936963318,72627.0,100,0.9,10000
719,719,7.039767967000444,684.5703936963318,72728.0,100,0.9,10000
720,720,7.04951600700042,684.5703936963318,72829.0,100,0.9,10000
721,721,7.059153858001082,684.5703936963318,72930.0,100,0.9,10000
722,722,7.068870918999892,684.5703936963318,73031.0,100,0.9,10000
723,723,7.078578221000498,684.5703936963318,73132.0,100,0.9,10000
724,724,7.088259464000657,684.5703936963318,73233.0,100,0.9,10000
725,725,7.0980212800004665,684.5703936963318,73334.0,100,0.9,10000
726,726,7.107764751999639,684.5703936963318,73435.0,100,0.9,10000
727,727,7.117460601999483,684.5703936963318,73536.0,100,0.9,10000
728,728,7.127247917000204,684.5703936963318,73637.0,100,0.9,10000
729,729,7.137015194000924,684.5703936963318,73738.0,100,0.9,10000
730,730,7.146769094000774,684.5703936963318,73839.0,100,0.9,10000
731,731,7.156512314999418,684.5703936963318,73940.0,100,0.9,10000
732,732,7.1663139070005855,684.5703936963318,74041.0,100,0.9,10000
733,733,7.1760635299997375,684.5703936963318,74142.0,100,0.9,10000
734,734,7.185786652000388,684.5703936963318,74243.0,100,0.9,10000
735,735,7.195630935000736,684.5703936963318,74344.0,100,0.9,10000
736,736,7.2055966690004425,684.5703936963318,74445.0,100,0.9,10000
737,737,7.215342134000821,684.5703936963318,74546.0,100,0.9,10000
738,738,7.225137503999576,684.5703936963318,74647.0,100,0.9,10000
739,739,7.234824388000561,684.5703936963318,74748.0,100,0.9,10000
740,740,7.2447818359996745,684.5703936963318,74849.0,100,0.9,10000
741,741,7.254977956999937,684.5703936963318,74950.0,100,0.9,10000
742,742,7.2648108579996915,684.5703936963318,75051.0,100,0.9,10000
743,743,7.274683454999831,684.5703936963318,75152.0,100,0.9,10000
744,744,7.28641920300106,684.5703936963318,75253.0,100,0.9,10000
745,745,7.297214434000125,684.5703936963318,75354.0,100,0.9,10000
746,746,7.306931565000923,684.5703936963318,75455.0,100,0.9,10000
747,747,7.316682230000879,684.5703936963318,75556.0,100,0.9,10000
748,748,7.328415092999421,684.5703936963318,75657.0,100,0.9,10000
749,749,7.339930272000856,684.5703936963318,75758.0,100,0.9,10000
750,750,7.34972214499976,684.5703936963318,75859.0,100,0.9,10000
751,751,7.359458072000052,684.5703936963318,75960.0,100,0.9,10000
752,752,7.3706486339997355,684.5703936963318,76061.0,100,0.9,10000
753,753,7.382444856999427,684.5703936963318,76162.0,100,0.9,10000
754,754,7.392451147999964,684.5703936963318,76263.0,100,0.9,10000
755,755,7.402294920000713,684.5703936963318,76364.0,100,0.9,10000
756,756,7.41216026300026,684.5703936963318,76465.0,100,0.9,10000
757,757,7.4220361660009075,684.5703936963318,76566.0,100,0.9,10000
758,758,7.4316735350003,684.5703936963318,76667.0,100,0.9,10000
759,759,7.441413980999641,684.5703936963318,76768.0,100,0.9,10000
760,760,7.451849327000673,684.5703936963318,76869.0,100,0.9,10000
761,761,7.461648624999725,684.5703936963318,76970.0,100,0.9,10000
762,762,7.471514659000604,684.5703936963318,77071.0,100,0.9,10000
763,763,7.482234396000422,684.5703936963318,77172.0,100,0.9,10000
764,764,7.494085432999782,684.5703936963318,77273.0,100,0.9,10000
765,765,7.504201322000881,684.5703936963318,77374.0,100,0.9,10000
766,766,7.514268459000959,684.5703936963318,77475.0,100,0.9,10000
767,767,7.52468521999981,684.5703936963318,77576.0,100,0.9,10000
768,768,7.536554993001118,684.5703936963318,77677.0,100,0.9,10000
769,769,7.547372906999954,684.5703936963318,77778.0,100,0.9,10000
770,770,7.5572013490000245,684.5703936963318,77879.0,100,0.9,10000
771,771,7.566910495999764,684.5703936963318,77980.0,100,0.9,10000
772,772,7.578648026999872,684.5703936963318,78081.0,100,0.9,10000
773,773,7.589988805000758,684.5703936963318,78182.0,100,0.9,10000
774,774,7.5997468040004605,684.5703936963318,78283.0,100,0.9,10000
775,775,7.609509662001074,684.5703936963318,78384.0,100,0.9,10000
776,776,7.619190573999731,684.5703936963318,78485.0,100,0.9,10000
777,777,7.62902766300067,684.5703936963318,78586.0,100,0.9,10000
778,778,7.638743151001108,684.5703936963318,78687.0,100,0.9,10000
779,779,7.648477004000597,684.5703936963318,78788.0,100,0.9,10000
780,780,7.6581844669999555,684.5703936963318,78889.0,100,0.9,10000
781,781,7.668013671000153,684.5703936963318,78990.0,100,0.9,10000
782,782,7.677867673999572,684.5703936963318,79091.0,100,0.9,10000
783,783,7.687645841000631,684.5703936963318,79192.0,100,0.9,10000
784,784,7.697424539999702,684.5703936963318,79293.0,100,0.9,10000
785,785,7.707142021999971,684.5703936963318,79394.0,100,0.9,10000
786,786,7.717008187000829,684.5703936963318,79495.0,100,0.9,10000
787,787,7.726992927000538,684.5703936963318,79596.0,100,0.9,10000
788,788,7.736930487999416,684.5703936963318,79697.0,100,0.9,10000
789,789,7.746721490000709,684.5703936963318,79798.0,100,0.9,10000
790,790,7.756666445000519,684.5703936963318,79899.0,100,0.9,10000
791,791,7.766443280001113,684.5703936963318,80000.0,100,0.9,10000
792,792,7.776343629000621,684.5703936963318,80101.0,100,0.9,10000
793,793,7.786101097999563,684.5703936963318,80202.0,100,0.9,10000
794,794,7.795839911001167,684.5703936963318,80303.0,100,0.9,10000
795,795,7.8056064960001095,684.5703936963318,80404.0,100,0.9,10000
796,796,7.815366750000976,684.5703936963318,80505.0,100,0.9,10000
797,797,7.825212294999801,684.5703936963318,80606.0,100,0.9,10000
798,798,7.834993358999782,684.5703936963318,80707.0,100,0.9,10000
799,799,7.844762078000713,684.5703936963318,80808.0,100,0.9,10000
800,800,7.8551603150008305,684.5703936963318,80909.0,100,0.9,10000
801,801,7.865610279000975,684.5703936963318,81010.0,100,0.9,10000
802,802,7.875378587999876,684.5703936963318,81111.0,100,0.9,10000
803,803,7.8851206170002115,684.5703936963318,81212.0,100,0.9,10000
804,804,7.8948859100000846,684.5703936963318,81313.0,100,0.9,10000
805,805,7.9047163169998385,684.5703936963318,81414.0,100,0.9,10000
806,806,7.914551453000968,684.5703936963318,81515.0,100,0.9,10000
807,807,7.924252675000389,684.5703936963318,81616.0,100,0.9,10000
808,808,7.9340618810001615,684.5703936963318,81717.0,100,0.9,10000
809,809,7.94381233599961,684.5703936963318,81818.0,100,0.9,10000
