,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
390,390,6.914501958000017,802.9493764839677,39495.0,True,100,0.9,500
391,391,6.931894208000017,802.9493764839677,39596.0,True,100,0.9,500
392,392,6.949376125000015,802.9493764839677,39697.0,True,100,0.9,500
393,393,6.9667761249999955,802.9493764839677,39798.0,True,100,0.9,500
394,394,6.984155000000015,802.9493764839677,39899.0,True,100,0.9,500
395,395,7.001670665999995,802.9493764839677,40000.0,True,100,0.9,500
396,396,7.019337875000019,802.9493764839677,40101.0,True,100,0.9,500
397,397,7.03680270800001,802.9493764839677,40202.0,True,100,0.9,500
398,398,7.054283749999996,802.9493764839677,40303.0,True,100,0.9,500
399,399,7.071542375000007,802.9493764839677,40404.0,True,100,0.9,500
400,400,7.088916957999999,802.9493764839677,40505.0,True,100,0.9,500
401,401,7.106368540999995,802.9493764839677,40606.0,True,100,0.9,500
402,402,7.123875125000012,802.9493764839677,40707.0,True,100,0.9,500
403,403,7.141610708000002,802.9493764839677,40808.0,True,100,0.9,500
404,404,7.159522333000012,802.9493764839677,40909.0,True,100,0.9,500
405,405,7.177256999999997,802.9493764839677,41010.0,True,100,0.9,500
406,406,7.195020249999999,802.9493764839677,41111.0,True,100,0.9,500
407,407,7.212762499999997,802.9493764839677,41212.0,True,100,0.9,500
408,408,7.230475291000005,802.9493764839677,41313.0,True,100,0.9,500
409,409,7.248153583000004,802.9493764839677,41414.0,True,100,0.9,500
410,410,7.266214291000011,802.9493764839677,41515.0,True,100,0.9,500
411,411,7.283752375000006,802.9493764839677,41616.0,True,100,0.9,500
412,412,7.301757291000001,802.9493764839677,41717.0,True,100,0.9,500
413,413,7.319481332999999,802.9493764839677,41818.0,True,100,0.9,500
414,414,7.337504166000002,802.9493764839677,41919.0,True,100,0.9,500
415,415,7.355137374999998,802.9493764839677,42020.0,True,100,0.9,500
416,416,7.372869750000007,802.9493764839677,42121.0,True,100,0.9,500
417,417,7.390505000000019,802.9493764839677,42222.0,True,100,0.9,500
418,418,7.408295750000008,802.9493764839677,42323.0,True,100,0.9,500
419,419,7.426570333000001,802.9493764839677,42424.0,True,100,0.9,500
420,420,7.444941791000019,802.9493764839677,42525.0,True,100,0.9,500
421,421,7.463284874999999,802.9493764839677,42626.0,True,100,0.9,500
422,422,7.482058666,802.9493764839677,42727.0,True,100,0.9,500
423,423,7.500634958000006,802.9493764839677,42828.0,True,100,0.9,500
424,424,7.51869316600002,802.9493764839677,42929.0,True,100,0.9,500
425,425,7.536601000000019,802.9493764839677,43030.0,True,100,0.9,500
426,426,7.554344083000018,802.9493764839677,43131.0,True,100,0.9,500
427,427,7.572124040999995,802.9493764839677,43232.0,True,100,0.9,500
428,428,7.590043166000015,802.9493764839677,43333.0,True,100,0.9,500
429,429,7.607821999999999,802.9493764839677,43434.0,True,100,0.9,500
430,430,7.625580250000013,802.9493764839677,43535.0,True,100,0.9,500
431,431,7.643453416,802.9493764839677,43636.0,True,100,0.9,500
432,432,7.661228582999996,802.9493764839677,43737.0,True,100,0.9,500
433,433,7.678936166,802.9493764839677,43838.0,True,100,0.9,500
434,434,7.696501957999999,802.9493764839677,43939.0,True,100,0.9,500
435,435,7.713909458000018,802.9493764839677,44040.0,True,100,0.9,500
436,436,7.731353083000016,802.9493764839677,44141.0,True,100,0.9,500
437,437,7.7488110829999925,802.9493764839677,44242.0,True,100,0.9,500
438,438,7.766278083000003,802.9493764839677,44343.0,True,100,0.9,500
439,439,7.783708875000002,802.9493764839677,44444.0,True,100,0.9,500
440,440,7.801084290999995,802.9493764839677,44545.0,True,100,0.9,500
441,441,7.81853133300001,802.9493764839677,44646.0,True,100,0.9,500
442,442,7.836049416000009,802.9493764839677,44747.0,True,100,0.9,500
443,443,7.853686416000016,802.9493764839677,44848.0,True,100,0.9,500
444,444,7.871112416000017,802.9493764839677,44949.0,True,100,0.9,500
445,445,7.888403750000009,802.9493764839677,45050.0,True,100,0.9,500
446,446,7.905854625000018,802.9493764839677,45151.0,True,100,0.9,500
447,447,7.923341332999996,802.9493764839677,45252.0,True,100,0.9,500
448,448,7.940983791000008,802.9493764839677,45353.0,True,100,0.9,500
449,449,7.958707833000005,802.9493764839677,45454.0,True,100,0.9,500
450,450,7.976473958000014,802.9493764839677,45555.0,True,100,0.9,500
451,451,7.994087707999995,802.9493764839677,45656.0,True,100,0.9,500
452,452,8.011788999999993,802.9493764839677,45757.0,True,100,0.9,500
453,453,8.029834666,802.9493764839677,45858.0,True,100,0.9,500
454,454,8.047454458000004,802.9493764839677,45959.0,True,100,0.9,500
455,455,8.065399165999992,802.9493764839677,46060.0,True,100,0.9,500
456,456,8.083235666000007,802.9493764839677,46161.0,True,100,0.9,500
457,457,8.101128875,802.9493764839677,46262.0,True,100,0.9,500
458,458,8.118942290999996,802.9493764839677,46363.0,True,100,0.9,500
459,459,8.136999375000016,802.9493764839677,46464.0,True,100,0.9,500
460,460,8.15471475000001,802.9493764839677,46565.0,True,100,0.9,500
461,461,8.17301254100002,802.9493764839677,46666.0,True,100,0.9,500
462,462,8.191874500000011,802.9493764839677,46767.0,True,100,0.9,500
463,463,8.211672249999992,802.9493764839677,46868.0,True,100,0.9,500
464,464,8.230541375000001,802.9493764839677,46969.0,True,100,0.9,500
465,465,8.248947625,802.9493764839677,47070.0,True,100,0.9,500
466,466,8.267878499999995,802.9493764839677,47171.0,True,100,0.9,500
467,467,8.286807666000016,802.9493764839677,47272.0,True,100,0.9,500
468,468,8.306116833000004,802.9493764839677,47373.0,True,100,0.9,500
469,469,8.325834583000017,802.9493764839677,47474.0,True,100,0.9,500
470,470,8.344967708000013,802.9493764839677,47575.0,True,100,0.9,500
471,471,8.364310875000001,802.9493764839677,47676.0,True,100,0.9,500
472,472,8.383671832999994,802.9493764839677,47777.0,True,100,0.9,500
473,473,8.402619541000007,802.9493764839677,47878.0,True,100,0.9,500
474,474,8.422581416000014,802.9493764839677,47979.0,True,100,0.9,500
475,475,8.441702791000012,802.9493764839677,48080.0,True,100,0.9,500
476,476,8.461118458000016,802.9493764839677,48181.0,True,100,0.9,500
477,477,8.480022708000007,802.9493764839677,48282.0,True,100,0.9,500
478,478,8.49899316600002,802.9493764839677,48383.0,True,100,0.9,500
479,479,8.518088000000006,802.9493764839677,48484.0,True,100,0.9,500
480,480,8.537340625000013,802.9493764839677,48585.0,True,100,0.9,500
481,481,8.556303000000014,802.9493764839677,48686.0,True,100,0.9,500
482,482,8.574730750000015,802.9493764839677,48787.0,True,100,0.9,500
483,483,8.592935166000018,802.9493764839677,48888.0,True,100,0.9,500
484,484,8.611119333000005,802.9493764839677,48989.0,True,100,0.9,500
485,485,8.629484958000006,802.9493764839677,49090.0,True,100,0.9,500
486,486,8.648357250000004,802.9493764839677,49191.0,True,100,0.9,500
487,487,8.666047415999998,802.9493764839677,49292.0,True,100,0.9,500
488,488,8.683840958000019,802.9493764839677,49393.0,True,100,0.9,500
489,489,8.701615583000006,802.9493764839677,49494.0,True,100,0.9,500
490,490,8.719569875000019,802.9493764839677,49595.0,True,100,0.9,500
491,491,8.737667458000004,802.9493764839677,49696.0,True,100,0.9,500
492,492,8.755732625000007,802.9493764839677,49797.0,True,100,0.9,500
493,493,8.77323554100002,802.9493764839677,49898.0,True,100,0.9,500
494,494,8.790664665999998,802.9493764839677,49999.0,True,100,0.9,500
495,495,8.808075790999993,802.9493764839677,50100.0,True,100,0.9,500
496,496,8.825542083000016,802.9493764839677,50201.0,True,100,0.9,500
497,497,8.843238708000001,802.9493764839677,50302.0,True,100,0.9,500
498,498,8.860838625000014,802.9493764839677,50403.0,True,100,0.9,500
499,499,8.878524083000002,802.9493764839677,50504.0,True,100,0.9,500
500,500,8.896065041000014,802.9493764839677,50605.0,True,100,0.9,500
