Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
52,1.543120557000293,142.0,5360.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
53,1.5746959250000145,142.0,5461.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
54,1.6059123150007508,142.0,5562.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
55,1.6373436910007513,142.0,5663.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
56,1.6688605300005293,142.0,5764.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
57,1.7000259129999904,142.0,5865.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
58,1.7315500850008902,142.0,5966.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
59,1.7629188130003968,142.0,6067.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
60,1.7938997380006185,142.0,6168.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
61,1.8251965000008568,142.0,6269.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
62,1.856658143000459,142.0,6370.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
63,1.887742583000545,142.0,6471.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
64,1.9194409250003446,142.0,6572.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
65,1.9514197370008333,142.0,6673.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
66,1.9828784850005832,142.0,6774.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
67,2.0143547160005255,142.0,6875.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
68,2.045794118000231,142.0,6976.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
69,2.0771897260001424,142.0,7077.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
70,2.1087069650002377,142.0,7178.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
71,2.140326537000874,142.0,7279.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
72,2.171404265000092,142.0,7380.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
73,2.2031348880000223,142.0,7481.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
74,2.2352607070006343,142.0,7582.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
75,2.266522162000001,142.0,7683.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
76,2.2980318760000955,142.0,7784.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
77,2.331375900000239,142.0,7885.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
78,2.3650491760008663,142.0,7986.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
79,2.3987508950003757,142.0,8087.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
80,2.4306109120007022,142.0,8188.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
81,2.4618397050007843,142.0,8289.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
82,2.493711093999991,142.0,8390.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
83,2.5255048960007116,142.0,8491.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
84,2.5566715020004267,142.0,8592.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
85,2.588377387000037,142.0,8693.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
86,2.619862997000382,142.0,8794.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
87,2.650935584000763,142.0,8895.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
88,2.682511684000019,142.0,8996.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
89,2.7138938470006906,142.0,9097.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
90,2.7450393640001494,142.0,9198.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
91,2.7764865400004055,142.0,9299.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
92,2.807872671000041,142.0,9400.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
93,2.838899281000522,142.0,9501.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
94,2.8704068120005104,142.0,9602.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
95,2.902023489000385,142.0,9703.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
96,2.9336511770006837,142.0,9804.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
97,2.9652333380008713,142.0,9905.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
98,2.9967092890001368,142.0,10006.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
99,3.027664986000673,142.0,10107.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
100,3.0590867040000376,142.0,10208.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
101,3.090428721000535,142.0,10309.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
102,3.1214895070006605,142.0,10410.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
103,3.153067691000615,142.0,10511.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
104,3.184630246000779,142.0,10612.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
105,3.2157604930007437,142.0,10713.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
106,3.247235732000263,142.0,10814.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
107,3.2786637620001784,142.0,10915.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
108,3.3097434040000735,142.0,11016.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
109,3.3412643590008884,142.0,11117.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
110,3.372646913000608,142.0,11218.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
111,3.4042283440003303,142.0,11319.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
112,3.4359210940001503,142.0,11420.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
113,3.467599037000582,142.0,11521.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
114,3.499019462000433,142.0,11622.0,True,100,0.25,10000000,0,0,100,10000000.0,100,100,0.25
0,0.004576554000777833,6.0,100.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
1,0.034539234000476426,13.0,202.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
2,0.06112046799989912,14.0,304.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
3,0.08788137300052767,21.0,406.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
4,0.11324902300020767,21.0,507.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
5,0.13869872800023586,21.0,608.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
6,0.16451321300064592,125.0,710.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
7,0.1910948790000475,125.0,811.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
8,0.21559879500000534,128.0,913.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
9,0.24151602500023728,134.0,1015.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
10,0.26363313799993193,134.0,1116.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
11,0.2869181200003368,134.0,1217.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
12,0.3100391010002568,134.0,1318.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
13,0.3321935950007173,134.0,1419.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
14,0.35368221000044286,134.0,1520.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
15,0.38751388500077155,134.0,1621.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
16,0.4225088800003505,134.0,1722.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
17,0.4570854240000699,134.0,1823.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
18,0.4887612630000149,134.0,1924.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
19,0.521034039999904,134.0,2025.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
